weather_id,timestamp,weather_type,temperature_c,visibility_km
6700,31/12/23 15:31,Clear,10.0,9.2
15206,16/12/23,Sunny,2.5,5.5
35448,11/11/23 12:57,rainy,8.9,2.7
43253,15/09/23,clr,29.0,9.1
55764,18/04/23 19:03,clr,24.9,6.8
54477,2023-10-30,Raining,10.2,5.7
55867,16/02/23 07:30,Clear,17.0,6.8
41391,28/01/23 10:14,CLEAR,1.9,8.6
58836,2023-06-08,sunny,35.1,42.9
31720,22/12/23,Sunny,4.8,9.1
26823,2023-12-28 17:43:20,Clear,5.4,6.2
21775,2023-07-17,clr,31.6,5.9
489,10-21-2023 14:51,CLR,11.0,5.2
16119,12-22-2023 02:21,Clear,7.9,7.6
26137,28/11/23 16:58,sunny,11.0,7.6
51246,2023-07-30,CLR,31.1,7.2
18018,24/05/23 20:24,clr,37.6,8.6
42317,27/03/23 03:10,sunny,24.6,6.7
41604,2023-06-13,rain ,43.2,5.7
9120,2023-01-01,clear,13.9,5.6
22208,2023-10-06,clear,10.7,10.0
16211,29/03/23,sunny,12.8,7.2
21942,2023-07-27 02:35:16,foggy,39.1,1.0
20186,03-24-2023 07:35,sunny,21.8,7.2
33765,12/03/23 13:44,clr,21.7,7.9
5010,13/10/23,RAINY,11.7,2.3
8749,2023-11-10 00:54:22,sunny,4.1,9.5
11334,2023-09-26 17:21:26,Sunny,15.4,9.8
57116,2023-12-29,CLEAR,3.3,8.9
56327,2023-12-19 15:42:34,clear,3.8,9.0
11322,2023-04-15 00:01:34,clr,23.3,9.7
19608,04-20-2023 21:48,Sunny,26.0,9.3
45659,26/01/23 13:14,Clear,7.5,6.1
16189,2023-06-12 00:03:29,Fog ,31.3,2.5
48507,11/10/23 00:17,CLR,15.3,6.2
30551,01-14-2023 13:00,clr,11.2,8.0
44907,12-05-2023 09:23,CLR,4.0,7.6
50093,2023-08-03,clear,31.4,8.3
29096,26/01/23 06:10,fog,11.6,2.7
52714,20/09/23,FOG,14.2,0.6
34761,2023-08-02 10:59:44,clear,24.1,6.7
2923,05-15-2023 14:54,rainy,28.2,4.0
23177,19/10/23 18:38,Foggy,9.4,3.3
34113,21/01/23,Sunny,13.7,7.5
40352,02-18-2023 18:26,CLR,16.2,8.7
37513,02-27-2023 03:38,fog,13.9,1.1
14306,03/11/23 23:17,CLR,6.6,6.6
10062,08-27-2023 13:07,clr,29.3,9.8
25858,11-22-2023 13:36,sunny,6.2,6.1
42477,28/11/23,FOGGY,14.3,3.3
18366,2023-10-10,Clear,16.5,6.3
39676,10-12-2023 04:14,clear,15.2,7.7
40284,11-03-2023 08:09,Clear,8.2,7.6
55573,12-09-2023 20:28,CLEAR,5.8,7.5
739,2023-10-28 14:48:16,CLR,13.1,9.7
38136,21/07/23,foggy,29.1,0.6
20660,2023-09-23,rain,16.5,2.7
2617,2023-08-30 09:10:39,Raining,25.9,3.6
12586,2023-04-29 13:41:46,sunny,28.9,5.3
17713,24/11/23 07:38,Sunny,8.7,7.5
30901,09-13-2023 21:32,Clear,21.9,7.1
23086,03-11-2023 22:57,Clear,17.3,6.7
42552,2023-07-26,Clear,31.2,9.9
54126,26/06/23 15:21,Raining,32.4,3.9
11822,14/11/23,Sunny,6.3,8.7
46605,2023-01-23 06:39:10,CLR,10.5,8.3
18856,09/12/23,Clear,8.0,7.4
7849,30/11/23,clr,12.6,6.1
28992,01-04-2023 02:03,Fog,11.6,0.9
23366,11-05-2023 02:10,FOG,4.8,2.5
57040,2023-06-09 14:06:47,Clear,39.9,9.1
33606,2023-02-14 10:14:22,Clear,12.3,6.9
43222,12/11/23 11:11,clear,7.2,8.9
36977,30/08/23,rainy,28.2,2.8
33254,07-28-2023 13:00,rainy,,1.6
7071,16/03/23,clr,18.0,9.3
16837,2023-06-22,Fog,-3.9,0.9
58271,02-06-2023 21:02,Clear,14.3,8.4
38723,25/09/23 07:58,foggy,18.3,2.6
57405,2023-02-14,FOGGY,18.9,1.9
36596,11/05/23 14:43,CLR,27.7,7.3
33294,2023-06-09,fog,39.3,1.7
29700,2023-04-19 12:40:29,clear,64.9,8.1
54210,30/08/23,raining,25.9,3.5
57310,2023-07-12 17:14:47,clr,33.9,6.6
42571,2023-04-17,clear,23.6,5.3
8315,21/03/23 19:07,Raining,17.2,5.6
40169,02/01/23,CLEAR,6.2,34.0
54743,09-25-2023 05:55,Fog,17.0,0.05
45583,06/04/23,Rain,30.5,3.5
48884,08-24-2023 03:29,RAIN,19.3,3.4
38715,2023-06-27,sunny,37.7,6.6
10495,06-04-2023 21:56,CLR,43.6,6.9
31366,06/11/23,CLR,8.1,8.1
51400,2023-12-09 05:52:16,Fog,9.5,3.1
16387,01-13-2023 01:47,rain,6.3,2.2
57158,08-04-2023 14:13,clr,20.1,8.6
24474,22/10/23,Sunny,14.0,6.3
19637,2023-11-18,Clear,4.3,7.4
23439,2023-12-31 06:38:19,Fog ,3.0,2.0
56833,2023-03-12,clear,18.1,5.8
24382,08/02/23,fog,14.2,2.9
41646,03-05-2023 04:47,clr,17.0,8.7
31992,2023-10-16,CLR,14.3,6.2
34527,2023-12-16,CLEAR,4.2,6.5
2940,2023-02-07,Clear,16.9,5.5
17218,12/02/23 12:25,CLEAR,12.8,9.0
23096,09-03-2023 18:22,CLEAR,16.7,5.7
22651,03-08-2023 20:11,fog,16.4,3.3
13332,26/04/23,rain,31.3,2.8
37004,2023-02-27 04:31:18,CLR,11.4,7.9
37305,2023-06-25 04:00:32,Rain,41.4,2.8
45015,01/04/23,Sunny,27.5,5.5
26671,07-07-2023 02:46,Sunny,34.8,5.7
22431,11/01/23 19:56,sunny,4.5,8.9
19073,10-17-2023 15:37,clear,7.4,8.8
2700,2023-09-01,Rain,21.9,6.9
40843,2023-06-10,Foggy,39.0,2.5
10551,2023-11-21,Clear,8.8,9.4
47720,20/12/23 05:34,CLR,6.1,9.3
37498,07-31-2023 07:02,Fog ,37.3,2.8
14284,12/09/23 00:04,Sunny,15.3,7.5
49778,03/08/23,clear,34.7,8.4
40006,11/11/23 02:32,CLEAR,12.5,5.3
41703,30/12/23,Sunny,2.7,7.1
43732,19/05/23,sunny,57.6,7.3
47483,03/07/23,FOG,35.3,0.2
28888,28/06/23 22:55,raining,38.4,4.6
48470,2023-05-29 04:21:07,RAINY,36.8,2.5
56954,08/09/23 16:09,clr,25.2,7.2
2997,2023-06-11,clear,37.4,8.4
46355,26/03/23,CLEAR,16.6,8.6
30635,18/03/23,CLEAR,15.2,8.8
28163,08/12/23 09:53,Sunny,6.9,8.3
10563,12-04-2023 09:31,raining,10.1,6.2
54157,25/07/23,CLEAR,32.4,6.0
8654,2023-09-07,raining,18.3,5.4
8458,29/12/23,Clear,-1.8,5.9
20503,2023-04-29,rain,29.7,2.7
39057,13/03/23,sunny,18.3,9.9
48968,2023-11-08 23:06:36,Clear,6.5,8.0
10349,01-27-2023 15:24,Sunny,6.2,9.8
57205,2023-05-21,rain ,30.4,2.7
41993,29/06/23,RAINY,32.3,2.9
38759,06/02/23,Raining,2.7,5.6
18849,20/03/23,RAINY,13.2,4.0
48019,28/08/23 01:07,Fog,60.7,1.2
48626,09-14-2023 03:04,CLR,20.6,
44647,2023-10-09 03:43:48,Sunny,14.6,7.4
42744,19/10/23,clr,9.7,5.3
27994,2023-06-21 03:54:48,Fog ,38.7,1.3
32348,2023-06-01 13:03:00,clr,35.6,7.6
15717,2023-01-13 00:46:04,CLR,-1.1,5.7
34631,2023-04-02 13:19:54,Clear,33.1,5.9
19137,04-29-2023 16:03,sunny,22.7,7.5
50266,07/06/23 02:41,Foggy,33.4,1.1
13289,10-17-2023 13:04,Clear,12.3,7.7
55423,31/07/23,clr,23.6,6.3
47025,30/08/23 11:00,clear,26.0,8.2
50871,2023-01-27 04:12:55,Foggy,10.3,2.4
43539,03/01/23 19:55,Sunny,6.0,7.3
6657,2023-07-04 06:29:35,clr,32.7,6.3
49661,31/07/23,CLEAR,30.8,5.6
55628,2023-12-20 11:43:59,sunny,10.2,10.0
57314,04-02-2023 17:32,Sunny,23.1,7.2
22500,26/09/23 13:54,Sunny,16.1,8.3
47979,2023-04-16 12:48:15,Clear,35.5,7.1
27147,2023-06-11 08:26:28,Clear,34.9,5.3
57081,2023-05-08 07:48:41,Clear,31.7,9.0
58398,22/11/23 02:00,FOG,8.9,2.4
39176,07/07/23 22:11,clr,35.3,9.7
347,09/08/23,CLR,37.2,8.8
3460,06-15-2023 22:47,Clear,35.1,7.1
58255,02-28-2023 03:14,foggy,14.0,2.9
28340,2023-03-29,clr,21.4,6.7
25192,09-04-2023 00:38,Foggy,13.2,2.4
17432,2023-11-15 05:29:58,CLEAR,5.8,6.4
1251,01/06/23,Sunny,40.6,7.2
9728,2023-07-09,Clear,28.7,10.0
32158,17/12/23,clr,5.9,6.9
7596,2023-04-26,Raining,28.3,2.1
18785,2023-02-14 02:44:27,FOG,14.0,0.2
9055,10-25-2023 05:56,Clear,17.4,9.8
24579,08/09/23 15:10,,18.0,6.1
46773,04-24-2023 17:49,,25.6,5.8
51352,2023-12-09 00:52:46,FOG,-0.5,2.2
52451,23/06/23,Clear,30.6,5.8
43255,24/04/23,Sunny,26.4,5.3
35102,08-22-2023 21:46,Clear,33.1,8.8
5604,11-09-2023 20:11,clear,4.6,5.3
20551,2023-12-01,CLEAR,2.5,5.2
37660,05/04/23 00:28,foggy,32.0,
57807,2023-08-12 15:50:39,sunny,32.8,9.6
19996,21/07/23,clear,35.8,9.9
48345,21/01/23 00:03,RAIN,3.9,5.6
16008,2023-01-10,Sunny,4.5,5.8
16773,07-02-2023 05:33,FOGGY,40.7,2.7
26219,28/03/23 15:39,RAIN,18.3,
2819,24/10/23 04:56,rain,9.5,4.0
23239,2023-08-26 19:14:04,Sunny,28.4,9.3
45305,2023-06-17 11:36:26,CLR,32.8,9.7
17895,04/09/23 19:20,Sunny,16.7,9.8
16972,2023-01-27,clear,6.0,8.3
58021,06/02/23,clr,16.5,7.6
20186,22/12/23 17:47,Sunny,3.1,8.3
51346,26/04/23 18:21,CLR,32.8,8.1
19139,2023-08-02 17:59:50,CLEAR,27.7,5.7
16144,04/05/23,Sunny,30.5,5.7
4051,08/04/23 21:02,Foggy,26.1,2.7
3164,2023-04-06 09:57:47,RAIN,30.7,5.3
28565,02/03/23 21:33,raining,24.8,6.5
10065,2023-10-06,Sunny,13.9,5.9
7609,16/11/23 07:08,CLEAR,9.5,9.0
22905,12-09-2023 02:36,FOG,2.8,2.9
8446,2023-12-04,Rain,9.0,1.7
32555,2023-04-30,FOGGY,31.9,0.04
47409,12-30-2023 19:35,Sunny,9.3,7.1
21146,27/04/23 03:50,Rain,26.3,6.3
48044,27/11/23,CLEAR,7.0,7.1
41172,18/12/23,sunny,8.0,6.5
15339,10/12/23,Clear,3.1,7.9
8939,2023-03-01,CLR,20.0,9.6
34431,2023-12-04,rainy,9.7,2.4
19608,17/07/23 22:49,rain ,37.8,6.8
52366,2023-02-03 13:37:50,Rain,12.3,1.8
27001,2023-04-09 02:15:07,CLR,26.8,
53216,11-09-2023 20:47,Sunny,5.4,6.7
44571,2023-07-06 17:44:10,sunny,28.2,5.2
40480,2023-04-12 10:31:25,Sunny,31.4,5.5
567,10/01/23,Raining,4.7,2.8
47324,2023-08-07 23:31:14,Clear,30.0,6.3
8152,30/07/23 07:59,,30.8,0.3
23886,2023-03-04,rain,19.8,5.7
35926,02/06/23 15:43,sunny,28.7,6.0
56402,30/01/23 12:08,Clear,10.3,5.2
36708,06/07/23,CLR,35.4,9.7
18495,2023-01-17 20:10:48,clear,7.0,9.4
37465,06/06/23 01:03,FOGGY,32.4,3.2
7727,2023-11-26,clear,9.1,7.7
47358,17/08/23 22:03,clear,35.6,7.1
3231,2023-04-22,Clear,31.8,9.6
39931,2023-09-11,sunny,19.2,10.0
34357,2023-03-10,FOG,18.4,1.2
51669,06/02/23,rain ,14.8,1.5
49767,2023-02-04,Raining,12.7,3.9
15475,04-23-2023 03:03,Foggy,28.9,1.3
53232,08-16-2023 08:19,CLEAR,25.2,5.7
14960,2023-03-17,FOG,21.8,1.5
6299,22/03/23,RAIN,20.0,2.9
24559,25/08/23 00:38,rainy,24.5,3.3
48027,2023-11-10 22:43:01,RAINY,8.8,3.6
7219,2023-11-26 21:39:36,CLR,9.4,6.5
45097,09-02-2023 11:22,clear,26.2,7.3
59054,2023-08-04,Sunny,33.7,5.1
38047,01/03/23,Clear,19.1,
20697,06/04/23 21:43,rainy,31.6,5.2
14974,2023-06-18 23:12:22,Clear,33.5,7.8
8496,17/03/23,CLEAR,26.9,8.0
9053,2023-12-29,FOG,5.0,1.6
7131,29/07/23,Clear,29.0,9.3
55161,14/08/23 07:10,Rain,32.8,3.5
26367,08-25-2023 00:05,raining,25.1,2.0
59788,20/03/23 08:18,Raining,14.0,5.5
15859,10-14-2023 17:33,Rain,11.4,4.5
8914,05/03/23 17:20,,28.9,2.5
19931,19/08/23,Clear,29.9,7.4
54863,08-12-2023 08:48,clr,19.0,9.6
59524,11/01/23 05:19,raining,10.5,6.2
53456,12/09/23 07:36,FOG,16.6,2.8
8217,2023-01-23,clear,5.3,5.7
48884,2023-06-11,CLEAR,32.4,5.4
48162,03-08-2023 18:05,clear,17.6,9.1
48126,2023-04-08 19:04:26,CLR,24.7,8.7
18798,2023-02-22 18:51:07,sunny,15.2,9.8
58586,2023-01-09,sunny,10.2,9.9
37942,23/12/23,clr,5.4,7.0
55020,10-16-2023 08:57,sunny,21.8,5.2
21134,2023-07-20 18:52:24,RAIN,28.9,5.1
19370,03/04/23,foggy,32.2,1.3
7684,2023-12-12 11:12:09,CLEAR,4.2,7.8
25476,14/09/23,Sunny,16.6,40.0
6486,15/03/23,Clear,23.6,6.8
2379,05-07-2023 00:46,CLR,30.9,5.5
24923,20/03/23,FOGGY,18.7,1.1
25152,29/05/23,RAIN,33.0,6.4
30436,2023-03-11,Sunny,24.1,7.5
59787,2023-07-29,fog,26.1,1.1
28137,19/02/23 02:55,CLEAR,6.5,9.7
21601,27/04/23 08:52,Raining,31.4,3.5
2740,26/03/23,Foggy,17.7,1.4
15261,01/07/23,Foggy,35.3,1.8
54905,05-21-2023 22:17,Sunny,30.2,6.7
24835,2023-12-26 14:57:58,Raining,55.6,5.5
38122,2023-11-11,rain,9.9,3.5
11795,06-22-2023 05:36,foggy,27.8,2.2
39196,06-24-2023 14:33,rain,38.4,3.9
8493,2023-11-07 18:40:44,Clear,5.4,6.3
1928,2023-05-26,clear,34.8,6.7
9395,11/03/23 16:16,sunny,24.1,7.5
35434,03-03-2023 03:13,CLEAR,15.0,
57318,2023-06-04,foggy,39.8,0.07
41349,2023-04-16,CLEAR,33.1,6.6
45483,03-17-2023 11:45,CLR,23.4,5.8
33933,15/07/23 17:04,sunny,36.5,6.1
19293,2023-11-23,clr,6.4,8.0
24517,12-06-2023 16:39,CLR,4.6,8.6
22022,13/08/23 09:55,Rain,23.5,2.6
44357,2023-11-03 16:06:51,clear,2.8,5.2
16498,2023-10-21 07:03:21,Fog,17.8,2.7
33654,2023-05-19,CLEAR,29.6,6.6
52136,23/11/23,Fog,5.4,0.3
26802,2023-04-21,fog,29.7,1.3
16142,20/03/23 01:40,rain ,17.5,2.1
14758,25/04/23 14:42,raining,26.5,3.2
17523,12-10-2023 07:28,fog,3.3,2.1
58075,06-20-2023 10:27,clear,34.0,5.2
24901,2023-12-08 08:49:28,sunny,6.1,8.2
4187,22/02/23,clr,17.9,9.3
12713,2023-03-01 04:23:10,Sunny,31.7,9.6
12442,25/12/23 18:31,Rain,9.2,3.4
29162,27/03/23,rainy,25.2,3.4
16837,13/04/23,Sunny,31.3,10.0
10176,13/02/23,clr,12.5,5.1
41091,25/06/23,rainy,29.5,6.3
30501,2023-05-29 13:01:02,Rain,32.1,6.9
17159,07-02-2023 16:37,clear,29.6,5.6
17120,2023-06-14 15:38:51,raining,40.5,1.6
41506,09/01/23,sunny,9.1,9.3
45007,04/11/23,clr,5.6,9.3
10828,2023-10-29,raining,13.8,5.9
2278,2023-06-11,Clear,37.7,5.1
21359,05-31-2023 04:04,rain,28.5,3.3
43960,2023-04-18 22:47:55,sunny,27.6,9.1
41149,2023-09-01,clear,16.5,5.4
12367,2023-06-07,fog,35.5,0.7
9798,2023-08-03 10:44:29,clr,27.9,8.4
51750,10/08/23,Sunny,29.9,6.7
56530,22/01/23,Clear,9.1,5.6
59760,05-20-2023 10:10,Clear,31.3,8.0
10413,04-27-2023 23:58,raining,27.5,6.8
20971,2023-06-08,CLR,27.7,8.2
32582,07/07/23 10:40,Sunny,30.2,6.8
27884,11/03/23 18:44,CLEAR,,9.2
59259,2023-12-15,Clear,-0.4,5.3
54917,2023-10-28 17:52:17,RAIN,15.6,6.0
16821,21/11/23,sunny,13.2,7.4
24141,23/01/23 02:10,Foggy,3.7,2.1
53334,06-30-2023 02:29,rain,32.1,
8456,26/01/23 06:36,Fog,5.6,1.9
1630,14/02/23 10:30,CLEAR,9.9,7.1
40104,17/12/23,clr,-1.8,7.1
16336,02-16-2023 12:13,Sunny,13.3,8.0
55933,2023-01-29,CLR,7.5,9.7
37862,08-17-2023 19:11,CLEAR,32.1,9.4
55618,19/06/23,CLEAR,31.5,8.6
52851,12/07/23,clr,65.0,8.4
42159,2023-02-03 01:04:47,CLR,13.7,8.9
45519,10/09/23,FOG,17.0,1.1
58826,05/04/23,Clear,31.9,8.1
36899,2023-09-19 02:42:12,FOGGY,22.8,1.0
26144,06-09-2023 12:05,Clear,39.9,6.9
13355,2023-11-04,Fog ,9.6,2.1
35239,2023-12-05 13:32:41,CLR,-0.9,9.0
35101,07-18-2023 11:12,RAINY,33.6,7.0
41917,18/08/23,CLEAR,26.0,5.2
11259,08-08-2023 08:48,CLEAR,30.9,9.8
31380,2023-12-08 08:36:42,sunny,-1.4,7.4
1133,12-14-2023 14:15,Sunny,10.0,8.7
9654,08/12/23,clear,10.4,8.4
39852,2023-01-18,FOG,13.1,2.0
54261,07/03/23,CLR,20.9,8.4
58830,2023-10-22 17:51:15,rain,11.5,2.7
14546,2023-09-28 00:53:44,Foggy,19.7,1.4
51945,21/10/23 18:56,CLEAR,12.1,7.3
32985,21/09/23,CLR,18.8,8.3
45996,2023-01-25 08:18:08,clear,8.0,5.3
54529,02/06/23,Clear,33.3,9.5
50905,22/01/23,FOG,14.4,1.5
56711,15/09/23,clr,26.3,8.6
22710,11-27-2023 07:03,Sunny,11.8,5.9
52567,21/02/23 04:46,FOG,15.3,0.07
56442,12-23-2023 21:06,clear,5.4,9.6
35354,2023-06-23,FOGGY,35.0,1.5
49344,25/07/23,FOG,33.2,2.0
30628,2023-06-03,Clear,34.4,8.4
38027,08/04/23,clr,29.9,
3455,21/02/23,foggy,16.8,1.4
47678,29/10/23 19:01,raining,20.8,5.3
31916,11/10/23 10:40,rain,12.8,4.0
50931,2023-06-30,CLEAR,31.2,5.7
6218,2023-08-14,RAIN,26.8,5.5
58397,04-18-2023 05:21,fog,19.4,0.09
55786,01-25-2023 11:16,Sunny,7.6,5.5
8086,2023-01-04 07:02:40,clear,13.1,9.0
45393,17/04/23,Clear,28.0,9.7
28240,02/02/23,Raining,13.5,2.2
31495,08-25-2023 10:02,Rain,30.0,5.9
26006,09-25-2023 13:14,clear,21.5,5.4
43402,19/02/23 09:26,sunny,12.1,5.1
57736,09-19-2023 02:13,CLR,29.7,6.7
43718,16/08/23 10:49,Sunny,24.6,7.8
26518,11-30-2023 10:01,sunny,-4.5,7.9
50641,2023-06-18,Sunny,34.7,5.3
11664,2023-10-01,rainy,14.5,4.1
5057,02-13-2023 22:34,sunny,11.4,5.4
51378,28/01/23 10:43,Sunny,6.4,8.6
21798,2023-02-05 22:24:20,Rain,11.0,4.8
51406,2023-09-16 02:48:10,foggy,19.1,3.4
16078,2023-04-13,CLR,23.1,9.4
39313,12/07/23,Clear,,5.7
50289,2023-12-12,clr,-0.8,5.5
48839,2023-06-14,Sunny,36.5,8.1
17188,2023-09-12,Clear,20.4,9.2
3068,11-28-2023 09:55,clear,9.1,9.2
55794,17/09/23,Foggy,26.9,0.2
23084,2023-06-11 00:47:18,sunny,30.7,6.7
57672,08/10/23 05:33,Foggy,13.0,2.6
8317,2023-02-20,foggy,18.3,1.7
50864,2023-03-18,CLEAR,15.8,8.2
11711,2023-07-03,clear,37.0,7.8
41210,22/12/23,Fog,2.6,1.3
26568,03/08/23 01:37,Fog,28.2,2.9
54325,01/09/23 14:49,sunny,17.6,6.5
45917,27/07/23,FOG,57.1,0.09
52055,2023-09-15,Fog,23.8,1.4
17080,26/08/23,fog,32.1,0.3
51851,2023-04-11 23:25:36,sunny,24.2,7.6
52859,13/04/23,FOG,31.5,3.1
14436,19/02/23,clear,9.8,5.4
6853,2023-03-11 07:00:06,sunny,11.9,9.9
16980,21/04/23 16:46,sunny,55.2,9.2
13873,31/10/23,Sunny,12.2,8.1
41904,10/02/23,rain ,12.1,3.2
49377,03-26-2023 02:06,FOG,20.7,2.2
49021,02-19-2023 20:48,Sunny,15.0,7.4
18529,27/01/23 03:36,fog,9.5,1.9
28401,12/03/23,Fog ,19.4,3.4
59580,2023-06-09 00:52:24,clear,39.1,8.8
44252,09/12/23,CLEAR,3.1,9.2
35059,28/05/23,raining,23.3,2.3
37809,04/07/23 16:20,Sunny,33.7,10.0
37471,09-28-2023 06:32,foggy,18.0,1.7
44818,2023-04-26 23:52:58,rain ,26.8,4.4
6731,2023-01-26 20:16:58,foggy,2.2,0.9
12649,20/04/23 02:15,Fog,30.9,1.1
39329,04-04-2023 01:17,foggy,36.7,2.0
23093,03-31-2023 02:04,Fog ,21.0,0.9
43272,27/02/23 01:48,foggy,14.2,1.8
34979,2023-06-28,CLR,26.0,7.3
41923,04-08-2023 03:28,rain ,24.2,2.2
35119,15/11/23,Clear,11.5,7.1
9301,2023-11-23 04:52:05,Foggy,9.1,1.1
20145,2023-03-04 01:31:12,Rain,17.2,2.7
39935,2023-06-12,clear,38.7,8.3
47167,2023-11-09,CLR,7.4,7.9
53820,2023-03-07,CLR,20.5,5.0
15907,12-11-2023 06:21,Fog ,9.1,1.8
56747,2023-07-26 15:58:30,CLR,30.4,8.0
34050,2023-10-17 04:31:16,Foggy,7.2,3.2
8990,2023-12-03,clr,0.3,8.3
58332,2023-09-19,FOGGY,18.7,3.3
57545,11/02/23 15:57,CLR,9.2,7.9
30516,25/07/23,FOG,35.4,0.1
13263,02-11-2023 15:49,clr,16.8,6.6
54997,20/07/23,sunny,33.6,5.2
52691,2023-05-27 09:25:35,Clear,31.1,7.4
3045,09-19-2023 00:55,Fog,21.6,3.1
9153,08-11-2023 05:10,sunny,28.1,7.5
53257,2023-09-06 04:22:57,fog,20.0,0.8
14067,05-12-2023 03:22,Fog,27.8,3.1
14773,10/01/23,Fog ,6.8,
11777,31/01/23,sunny,10.0,8.4
15032,11/09/23 16:13,CLEAR,18.1,5.4
6125,2023-06-26 22:17:30,RAINY,32.8,6.4
48338,09-26-2023 17:47,Clear,24.1,8.2
38505,11-21-2023 00:40,Fog,17.8,0.4
23647,04/10/23 08:22,Rain,,4.6
42980,17/09/23,clr,25.0,5.0
27124,07/08/23,Sunny,,5.4
11212,10/11/23 11:28,rain,12.3,6.9
21231,2023-03-05,Clear,20.0,8.5
27109,2023-09-28,Fog ,15.2,3.1
32261,03/12/23,CLR,-0.5,9.4
48733,14/01/23,clr,8.2,5.2
4510,2023-11-08 02:54:21,Clear,13.5,7.2
33256,01/11/23,clr,7.3,6.2
29603,2023-01-30 13:34:01,clear,10.3,8.8
2585,2023-09-22,rain ,18.0,6.8
5147,14/03/23,sunny,21.2,8.5
37652,2023-08-25,RAIN,24.5,3.2
11416,2023-03-24,sunny,16.9,6.8
23414,2023-10-31,clear,11.5,6.6
23066,2023-07-05 23:43:33,Sunny,35.8,5.6
24228,09-10-2023 18:49,Sunny,26.9,5.1
10157,17/05/23,FOG,26.6,0.6
48339,2023-11-12,FOG,6.5,2.7
37891,11-30-2023 03:27,foggy,10.0,2.0
54498,2023-09-02,Fog ,17.9,0.5
22806,31/01/23,rainy,2.9,5.8
140,2023-10-20 06:44:15,clr,3.3,8.2
14279,14/08/23 21:58,RAINY,24.9,6.1
26275,14/08/23 16:23,rainy,20.7,5.5
25445,04/04/23 19:41,Sunny,30.4,7.3
51790,24/02/23,rain,17.2,
5313,02-20-2023 12:28,clear,13.4,6.0
39097,01-11-2023 12:17,CLEAR,6.6,8.8
53209,10-10-2023 21:00,sunny,15.7,7.4
12694,2023-02-03 01:02:12,clr,11.4,7.6
44796,11/08/23,CLEAR,28.0,6.4
1284,10/12/23,CLR,8.2,5.2
35805,2023-02-26 16:21:49,sunny,4.6,7.2
8807,09-15-2023 22:08,CLR,29.8,8.8
57432,2023-01-10,raining,13.1,3.3
13066,2023-07-15,sunny,38.0,8.3
20166,11-11-2023 01:33,rainy,17.9,2.7
45446,05-21-2023 06:22,RAINY,26.9,3.5
5620,07-21-2023 17:21,clr,34.3,
35442,20/10/23,Fog ,8.8,1.2
59268,2023-08-04 03:01:43,Foggy,26.0,0.8
51326,12/12/23 11:17,Clear,9.6,5.4
7624,2023-10-22,sunny,12.7,9.6
7943,09-02-2023 17:12,Clear,13.1,
56656,15/01/23 14:35,Rain,4.1,3.7
47324,22/01/23 20:23,Sunny,11.5,8.9
30851,14/11/23 15:47,sunny,6.8,8.4
33267,03/08/23 02:45,FOGGY,32.5,1.2
52879,30/01/23 23:07,CLR,6.8,10.0
26943,2023-11-17 16:51:06,CLR,1.2,7.9
17692,2023-07-03 16:38:43,CLEAR,25.9,8.0
22921,2023-07-13 23:53:03,Sunny,36.2,6.1
32272,2023-06-03,FOGGY,29.6,1.6
15631,07/09/23,rain ,28.4,5.6
8359,2023-03-08 04:10:59,foggy,13.4,2.3
48847,03/08/23 08:29,Sunny,28.2,6.9
48377,02/10/23 23:24,raining,13.4,2.5
10265,07-02-2023 12:24,clear,32.2,6.8
18211,21/12/23,Sunny,-2.0,5.5
52477,2023-05-31,sunny,30.4,6.7
46305,2023-01-20 12:03:12,RAIN,6.9,6.1
18757,04-10-2023 22:08,CLR,22.1,6.2
23602,2023-11-06 23:44:52,clr,5.1,9.5
37182,23/03/23,rainy,18.2,2.8
19778,08/09/23,clr,17.3,9.2
32838,18/07/23 08:58,RAINY,43.2,5.1
45745,2023-07-04 18:49:17,clear,36.6,8.7
22547,17/02/23,Fog ,-3.2,2.6
33254,2023-06-30 20:09:43,RAIN,28.8,1.5
35910,2023-10-26,Rain,17.5,6.0
28709,18/03/23,clr,15.1,
871,2023-06-23 04:13:02,Fog,29.5,0.7
12713,2023-08-06,sunny,26.9,8.3
58125,2023-04-02 13:42:23,Clear,25.2,5.7
29711,2023-09-08 03:46:28,FOG,21.7,3.5
12785,2023-03-31 20:04:34,CLEAR,20.3,6.3
21917,2023-03-03,Sunny,18.6,5.2
40840,01/08/23,CLEAR,33.5,7.0
28800,2023-04-23,Fog ,25.9,1.3
55020,04-14-2023 04:48,fog,22.6,0.4
15746,08/05/23 19:39,clear,29.2,8.2
45714,07-20-2023 15:35,RAINY,29.6,2.5
3454,2023-01-03 19:39:35,clr,4.2,9.7
27173,01/07/23 11:23,clr,31.9,5.2
4643,09-02-2023 21:16,CLR,25.2,8.2
20949,2023-06-09 22:41:36,clr,36.9,6.6
42005,06-17-2023 02:37,FOGGY,34.9,1.8
58392,23/10/23,Sunny,11.2,9.2
8610,12/08/23,Fog ,28.5,1.7
14395,29/08/23,rainy,25.7,5.7
43046,10-27-2023 05:55,RAINY,17.4,3.7
49387,10-05-2023 22:13,sunny,13.9,6.3
5119,09/05/23,CLEAR,26.9,9.1
11496,2023-03-04 04:58:30,rain,22.2,1.6
22767,29/09/23,Rain,16.1,6.8
10583,2023-02-20 20:56:36,sunny,8.9,6.3
