road_id,road_type,num_lanes,num_signals,zone_type
RD02543,highway,4,0,residential
RD05520,urban,,,COMMERCIAL
RD12808,highway,4,3,Industrial
RD04069,urban,4,6,residential
RD09639,highway,5,1,industrial
RD05808,highway,3,1,commercial
RD03294,urban,4,8,
RD00592,RESIDENTIAL,2,,residental
RD21722,residental,2,14,residential
RD05288,RESIDENTIAL,2,10,residential
RD09147,urban,4,,
RD01721,urban,4,7,Commercal
RD04596,highway,-1,0,
,highway,6,,commercial
RD07940,HGHWAY,4,,INDUSTRAL
RD20799,RESIDENTIAL,3,,commercial
RD21802,residential,2,,industrial
RD20525,urban,2,6,
RD18008,urban,4,7,
RD15213,highway,4,3,commercial
RD10719,urban,3,6,COMMERCIAL
RD19528,HIGHWAY,3,0,residential
RD03758,Residential,2,8,residential
RD19779,highway,4,2,COMMERCIAL
RD00352,highway,5,3,residential
RD21578,Highway,5,1,industrial
RD12999,Hghway,4,0,commercial
RD17557,urban,3,7,Residntl
RD13086,highway,6,2,RESIDENTIAL
RD11261,residential,1,6,Residential
RD10166,urban,2,4,residential
RD15136,urban,4,10,commercial
RD02399,highway,3,0,commercial
RD00876,Residential,,,residential
RD15145,urban,4,7,commercial
,urban,4,4,industral
RD16583,highway,3,1,commercial
RD06796,residential,2,10,commercial
RD08283,hghway,3,1,industrial
RD05402,highway,3,2,COMMERCIAL
RD14777,residential,3,7,
RD13439,Resdntl,1,9,industrial
RD10683,residential,,12,Residential
RD17866,residential,,9,Residential
RD03448,RESIDENTIAL,2,5,residential
RD18354,urban,3,8,commercail
RD12083,urban,4,5,Commercal
RD00093,highway,6,2,industrial
RD01803,highway,4,0,industrial
RD16171,highway,6,3,industrial
RD17688,residential,,11,residential
RD02188,residential,3,6,commercial
RD09565,residential,3,5,residential
RD20608,urban,2,5,commercial
RD02520,URBAN,4,10,commercial
RD07855,residental,2,10,residential
RD01431,urbna,2,,Commercial
RD12896,urban,3,5,residential
RD03131,residential,2,11,
RD06012,Residential,3,7,commercial
RD00409,Urbn,4,8,Residential
RD15003,HGHWAY,,0,residential
RD14159,urban,4,4,Residntl
RD17443,urban,,9,
RD08164,residential,3,9,Commercal
RD13601,residential,2,5,commercial
RD21086,highway,4,3,
RD12164,urbn,3,,commercial
RD10630,Urbn,4,3,commercial
RD20672,residential,3,7,residential
RD14953,residential,,15,Residntl
RD09435,URBAN,3,10,commercial
RD02986,residential,1,7,residential
RD01281,residential,1,9,residential
RD17771,urban,4,8,industral
RD15080,residential,,6,residential
,residential,1,11,industrial
RD10778,highwy,3,2,industrial
RD17232,Urban,3,7,commercial
RD08089,residental,2,9,commercial
RD13083,residential,1,5,
RD02097,urban,4,11,residential
RD14606,resdntl,3,7,Residntl
RD04676,highway,,2,COMMERCIAL
,highway,5,1,industrial
,urban,2,5,commercial
RD09026,residental,3,7,Residntl
RD15040,highway,5,0,
RD14520,urban,2,4,residential
RD17477,urban,3,4,residential
RD10169,highway,,0,industrial
RD05203,residential,3,15,residential
RD17360,residential,1,8,commercial
RD01062,urban,3,7,commercail
RD10151,residential,2,15,Commercal
RD20072,urban,2,7,RESIDENTIAL
RD04258,HIGHWAY,5,3,INDUSTRAL
RD06766,residential,3,11,Residential
RD12747,residential,1,9,residential
RD02254,URBAN,3,5,Commercal
RD01502,residential,,5,residential
RD13711,urban,3,6,
RD04232,residential,1,,industrial
RD03629,urban,4,6,INDUSTRIAL
RD18165,RESIDENTIAL,1,15,commercial
RD12816,highway,3,0,
RD13464,urban,3,3,industrial
RD19531,urban,3,9,Residntl
RD05631,HIGHWAY,6,0,
RD00362,highway,5,2,industrial
RD16992,urban,3,5,residential
RD12080,URBAN,2,9,COMMERCIAL
RD21570,residential,3,9,Commercial
RD14899,residential,2,12,comerical
RD02294,urban,4,4,comerical
RD07226,URBAN,3,10,
RD09539,urban,3,6,commercial
RD07637,HGHWAY,3,1,industrial
RD06747,urbn,3,4,Commercial
RD09301,residential,2,11,residential
RD00065,Hghway,3,2,industrial
RD02278,Highway,6,2,INDUSTRAL
RD06521,residential,,14,
RD06118,highway,5,1,commercail
RD19195,residental,3,11,Residential
RD16011,residential,3,11,Residential
RD01051,urban,3,11,residential
RD10764,urbna,,10,Residntl
RD03419,Highway,5,3,comerical
RD05618,Hghway,5,3,industrial
RD03056,residential,3,14,commercial
RD09983,urban,4,8,commercial
RD14796,residential,3,13,commercial
RD10776,residential,2,10,
RD03560,highway,3,3,residential
RD15558,residential,1,5,commercial
RD19393,RESDNTL,3,12,residential
RD12663,urban,4,7,residential
RD02088,urban,3,4,commercial
RD12801,urban,4,10,residential
RD06692,urban,,3,RESIDENTIAL
RD12496,urban,3,8,Industrial
RD12809,residential,3,10,residental
RD21128,highway,5,0,Residntl
RD01079,urbn,3,6,commercial
RD04560,Urbn,2,11,commercial
RD01880,residential,,15,residential
RD00762,urbna,3,10,
RD10685,highway,3,,industrial
RD17588,residential,3,5,
RD13218,residential,1,14,Residntl
RD08696,highway,5,3,Commercal
RD13735,residential,1,9,commercail
RD07389,Resdntl,3,8,commercial
RD17546,highway,3,3,
RD11622,residential,1,7,Industrial
RD16378,HIGHWAY,5,1,Residntl
RD00318,highway,6,1,Commercal
,urban,3,9,residential
RD04206,urban,3,5,commercial
RD10749,highway,5,3,RESIDENTIAL
RD21506,residential,1,14,residential
RD00987,Resdntl,2,13,residential
RD14745,residential,1,12,residential
RD19648,URBAN,4,11,RESIDENTIAL
RD19586,highway,3,1,industrial
RD13687,highway,5,2,commercial
RD14051,residential,3,13,
RD06156,Resdntl,1,6,residential
RD10259,RESIDENTIAL,2,11,industrial
RD05756,residential,3,13,residential
RD11163,residential,-1,14,residential
RD15120,highway,6,1,industrial
RD15360,residential,1,11,commercial
RD21556,resdntl,3,11,residental
RD07659,urban,3,9,Residntl
RD15547,residential,3,7,comerical
RD08960,urban,4,9,commercial
RD07436,residential,2,11,COMMERCIAL
RD07458,Residential,1,6,
RD13026,residential,3,10,residential
RD04892,highway,6,1,residental
RD01796,residential,3,5,residential
RD15467,residential,1,8,commercail
RD00390,residential,3,9,commercial
RD13296,urban,2,6,
RD13233,URBN,4,4,commercial
RD11359,residential,2,8,residential
RD21796,residential,2,5,Residential
RD09814,Residential,1,15,Residntl
RD00280,resdntl,3,13,Commercial
,residential,1,11,Commercial
RD15990,urban,2,4,residential
RD06247,Urbn,4,10,commercial
RD08994,urban,3,11,residential
RD09920,RESDNTL,1,6,commercial
RD08193,residential,3,8,residential
RD17695,highway,4,3,residential
RD06444,urban,4,6,commercial
RD10937,highway,5,3,residential
,urban,4,4,commercial
RD01255,urban,3,9,residential
RD18221,residential,,5,Residntl
RD01437,RESDNTL,2,5,residental
RD03886,residential,3,7,industrial
RD03225,RESIDENTIAL,2,14,industrial
RD07463,urban,2,9,Commercial
RD19599,residential,,14,industrial
RD02562,residential,2,15,COMMERCIAL
RD15366,urban,2,8,
RD16442,urban,2,9,residental
,residential,1,,commercial
,URBN,3,4,commercial
RD11767,urban,3,8,commercial
RD02487,Urbn,3,9,commercial
RD08704,urban,3,5,industrial
RD07661,urban,2,9,
RD14474,highway,3,2,residential
RD05885,residential,3,8,COMMERCIAL
,urban,2,3,commercial
RD12530,urban,2,4,industrial
RD17802,urban,2,10,industrial
RD15316,urban,2,3,industrial
RD20996,residential,3,,RESIDENTIAL
RD12043,Urban,3,10,industrial
RD13401,Hghway,3,1,commercial
RD14173,resdntl,2,15,industrial
RD15321,urban,4,6,residential
RD14784,residential,2,14,Residential
RD13963,urban,2,5,residential
RD11148,highway,5,1,commercial
RD16786,urban,2,9,industrial
RD15246,residential,2,6,Residntl
,Urban,3,10,residental
RD07543,residential,1,8,residential
RD11521,hghway,,,industrial
RD17001,highway,,2,Commercial
RD14566,urban,4,4,Commercial
RD09669,residential,1,14,residential
,highway,4,3,commercial
RD04402,urban,4,4,residential
RD09813,residential,3,7,residential
RD21660,highway,4,0,commercial
RD12259,highway,3,1,commercial
RD05152,urban,3,8,commercial
RD21503,urban,4,7,Residntl
RD13928,Urbn,3,6,
RD10027,residential,1,7,residential
RD07163,residential,2,6,commercial
RD12973,highwy,5,0,industrial
RD07681,highway,5,1,comerical
RD14814,Urban,2,9,residential
RD06652,HIGHWAY,5,0,commercial
RD07194,highway,3,2,INDUSTRIAL
,urban,-1,10,INDUSTRAL
RD01200,highway,6,1,Industrial
RD13139,Resdntl,1,11,residential
RD08793,Urbn,4,3,residential
RD15525,highway,5,2,INDUSTRAL
RD18908,residential,2,7,residential
RD15837,urban,3,4,commercial
RD01816,residential,1,,residential
RD00760,urban,4,7,residential
RD10546,urban,4,4,commercial
RD05866,urban,3,5,commercial
RD00572,residential,1,8,residental
RD17004,residential,2,7,industrial
RD16338,urban,4,10,commercial
RD17516,residential,3,11,industrial
RD16685,residential,2,9,residential
RD21817,Resdntl,3,10,
RD17867,hghway,4,1,industral
RD05487,residential,1,7,
RD02126,urban,4,4,residential
RD19490,RESIDENTIAL,1,9,residential
RD02668,urban,3,10,industral
RD18294,highway,4,0,INDUSTRAL
RD18077,Highway,3,0,industrial
RD16655,HGHWAY,6,3,commercial
RD04144,urban,2,6,residential
RD09178,urban,3,5,commercial
RD01746,residential,0,,Residential
RD21110,urbn,3,6,comerical
RD10738,Urbn,2,11,Commercial
RD04869,Residential,1,9,residential
RD20058,HGHWAY,5,2,commercial
RD06197,hghway,6,2,commercial
RD01514,urban,3,10,commercial
,urban,2,8,commercial
RD19254,Highway,5,3,commercial
RD10419,urban,3,6,
RD12264,residential,1,14,residential
RD12393,urban,2,5,Residential
RD17451,residental,0,8,residential
RD06282,Urbn,3,11,
RD06215,RESDNTL,3,13,residential
RD04286,urban,3,8,
RD04733,urban,2,6,residential
RD03883,urban,4,8,
RD02143,residential,2,7,residental
RD18777,highway,3,2,industral
RD17267,residential,11,13,Commercal
RD12126,HIGHWAY,5,3,Residntl
RD12202,Urban,4,5,residential
RD18553,residential,2,9,residental
RD07870,Urban,2,5,residental
RD19682,urbna,2,7,commercial
RD09997,residential,1,9,commercial
RD06890,urban,3,10,commercial
RD11089,residential,,12,residential
RD19436,urban,2,4,residential
RD21397,highway,3,0,industrial
RD20653,urban,3,10,Commercial
RD00688,urban,10,,COMMERCIAL
RD03316,RESIDENTIAL,1,15,residential
RD18557,residential,3,9,residential
RD05770,residential,3,8,residential
RD20682,urban,4,8,commercial
RD06423,urban,2,5,comerical
RD05851,urban,2,8,Residential
RD08060,urban,3,4,industrial
RD11136,URBAN,3,7,residential
RD05711,highway,5,3,Industrial
RD08586,highway,5,0,commercial
RD07175,URBAN,3,,Commercial
RD05707,urban,2,10,
RD18460,residential,2,15,
RD06483,highway,3,2,industrial
,residential,1,9,commercial
RD00973,urban,3,7,residential
RD20480,Resdntl,2,5,residential
RD21454,URBAN,4,,industral
RD06371,residential,3,11,Residntl
RD14432,RESDNTL,2,6,commercial
RD01159,highwy,4,2,commercial
RD04667,residential,,15,residential
RD03775,residential,3,9,residential
RD00984,urbna,4,7,Residntl
RD11728,residential,3,13,industrial
RD02417,RESDNTL,1,15,Residntl
RD00325,urban,4,5,commercial
RD11889,urban,4,11,residential
RD00221,highway,3,3,
RD19820,highway,4,0,residential
RD13118,urban,3,8,commercial
RD06728,highway,,0,industrial
RD12318,residential,,9,RESIDENTIAL
RD21579,residential,2,5,RESIDENTIAL
RD15754,urban,3,7,commercail
RD07833,Residential,0,6,RESIDENTIAL
RD06985,HGHWAY,5,0,Commercial
RD15288,residential,2,14,residential
RD07546,urban,4,11,residential
RD07309,highway,3,0,
RD19766,highway,,2,COMMERCIAL
RD19840,residential,1,7,commercial
RD16251,highway,4,2,industrial
RD21097,urban,4,11,Commercal
RD18037,Urbn,,3,residential
RD03436,highway,6,0,Commercal
RD05318,Urbn,2,4,RESIDENTIAL
RD10769,highway,3,3,industrial
RD13720,residential,1,15,residential
RD09819,highwy,6,3,commercial
RD01220,residential,2,14,commercial
RD10851,Residential,3,6,residential
RD15316,highway,4,1,industrial
RD20448,urban,4,9,industrial
RD06205,residential,2,11,commercial
RD11192,Highway,6,3,industrial
,residential,3,12,industrial
RD06595,urban,2,6,commercial
RD06566,residential,,8,residential
,urban,2,6,commercial
RD11267,hghway,3,3,industrial
RD13831,urban,2,3,comerical
RD01790,residential,3,11,residential
RD16617,resdntl,1,11,residential
RD07779,Highway,4,1,industrial
RD01879,highway,3,2,industrial
RD20474,resdntl,2,15,residential
RD16964,residental,3,11,
,urban,3,5,industrial
RD12086,urban,3,,commercial
RD09538,residential,3,11,residential
RD11237,residential,2,8,commercial
RD10115,urbna,4,9,residential
RD15386,urban,2,8,industrial
RD04831,highway,3,0,Commercial
RD04772,residential,1,8,
RD10198,residental,1,15,residential
RD11723,urban,3,11,comerical
RD16815,resdntl,2,10,Residential
RD14282,RESIDENTIAL,3,9,commercial
RD10213,urban,4,7,RESIDENTIAL
RD04184,residential,3,14,industrial
RD01983,URBAN,,5,Commercial
RD01445,highway,6,0,industrial
RD04512,urban,3,3,
RD07968,residential,3,14,residential
RD21148,urbn,2,8,commercial
RD14570,urban,3,9,residential
RD15775,urban,2,6,residential
RD01046,highway,5,0,commercial
RD20670,HGHWAY,3,3,industral
RD08398,urban,2,10,residental
RD16676,Highway,,0,
RD12970,Resdntl,1,8,
RD06345,urban,4,6,residential
RD17966,residential,3,8,residential
,RESIDENTIAL,1,12,commercial
RD18265,urban,4,5,commercial
RD03540,highway,3,2,COMMERCIAL
RD06308,residental,3,10,RESIDENTIAL
RD10755,highway,3,1,residental
,urbn,2,7,commercial
RD21013,highway,4,2,commercial
RD00852,residential,3,8,Commercial
RD11129,highway,3,1,industrial
,urban,2,8,commercial
RD20287,Urbn,3,7,commercial
RD19601,Highway,6,1,residential
RD12581,hghway,6,2,Commercal
RD14858,highway,6,,commercial
RD21845,resdntl,1,13,residential
RD07639,residential,3,7,commercial
RD13472,residential,3,10,residential
RD19135,urban,2,6,INDUSTRAL
RD13163,highway,6,2,commercial
,URBAN,4,8,residential
,urban,4,10,residental
RD01711,residential,2,6,residential
RD01829,urban,4,5,
RD03337,residential,,10,commercial
RD02156,Residential,2,14,
RD12211,highway,4,2,commercial
RD09879,RESDNTL,3,9,industrial
RD01796,residential,2,11,INDUSTRAL
RD14481,Hghway,,3,Commercial
RD20664,urban,2,5,Residntl
RD20059,Residential,2,6,
RD02131,residential,2,7,commercial
RD18506,residential,3,,residential
RD12367,URBN,4,7,industrial
RD01093,residential,1,14,residential
RD01989,urban,2,9,residental
RD02803,HGHWAY,,1,
RD04091,highway,5,0,residental
RD14630,residential,3,14,residential
RD03135,residential,1,9,commercial
RD14370,Resdntl,3,12,comerical
RD19782,residential,2,7,INDUSTRAL
RD19996,urban,2,4,commercial
RD06354,highway,5,0,residential
RD10932,highway,5,2,industrial
RD01784,Residential,3,15,industrial
RD11168,Urban,3,9,industrial
RD07811,URBAN,2,8,residential
RD15519,residential,2,9,RESIDENTIAL
RD03534,urban,3,5,commercial
RD08099,URBAN,2,7,commercial
RD08206,Residential,3,13,residential
RD19583,RESDNTL,1,9,residential
RD00788,residential,1,9,INDUSTRIAL
RD21863,residental,-1,10,
RD21895,residential,2,15,residential
RD18073,URBAN,4,7,residental
RD03170,highway,6,0,commercial
RD21825,urban,3,9,comerical
RD10185,urbn,,10,comerical
RD10789,residential,3,10,
RD05390,Urbn,2,3,industrial
RD06452,residental,2,9,commercial
RD08192,highwy,6,0,
RD02440,highway,5,0,RESIDENTIAL
RD01101,highway,4,2,commercial
RD07394,urban,2,4,Industral
RD19722,urban,2,10,industrial
RD02681,urban,3,8,commercial
RD10968,urban,4,5,industrial
RD06377,Resdntl,3,15,commercial
RD12841,residental,2,15,residential
RD04512,urban,2,,Commercal
RD10363,Urbn,3,4,residential
RD14709,residential,3,12,industrial
RD17447,residential,1,13,Residential
RD13765,residential,3,8,
,highway,,0,commercial
RD01539,Hghway,3,0,commercial
RD19196,residential,1,6,Residntl
RD20715,residential,2,9,residential
RD16950,highway,4,3,industral
RD11845,highway,6,2,
RD16239,residential,10,15,residential
RD15290,urban,2,10,residential
RD16984,highway,5,0,industrial
RD03989,Urban,4,7,residential
RD18650,residential,2,7,commercial
RD13333,residental,2,10,
RD14174,urban,2,8,residential
RD10585,hghway,6,1,commercial
RD17872,urban,2,5,commercial
RD18803,residential,1,9,commercial
RD00065,residential,1,11,residential
RD14875,urban,2,9,commercial
RD08288,Highway,6,,Residential
RD17464,urban,4,5,commercial
RD00758,highway,3,2,Industral
RD06287,urban,3,10,commercial
RD08990,urban,2,6,residential
RD18359,HIGHWAY,10,3,commercial
,residental,2,9,Commercial
RD08508,urban,4,3,residential
RD04176,urban,4,9,RESIDENTIAL
RD02132,highway,6,0,residential
RD21429,Hghway,3,2,Commercal
RD20008,residential,3,9,residential
RD05752,residential,1,,industrial
RD06350,highway,6,1,industrial
RD05587,URBAN,4,3,residential
RD16188,residential,2,13,residential
RD16395,urbn,3,4,Commercial
RD09089,highway,3,1,industrial
RD03636,RESDNTL,3,,industral
RD12979,residential,2,10,commercial
RD20780,residential,2,9,comerical
RD02798,highway,3,3,Industral
RD06852,highway,3,2,commercial
RD18517,highway,5,0,commercial
RD09200,residential,2,8,RESIDENTIAL
RD01206,residential,3,6,Residential
RD18050,highway,3,,industrial
RD16182,HGHWAY,5,2,residential
RD07677,urban,3,8,commercial
RD07247,residential,2,13,industrial
RD19017,urbna,3,5,commercial
RD02949,HIGHWAY,3,,commercial
RD06276,residental,2,15,residential
RD11726,urban,2,,Residential
RD09213,residential,1,12,residential
RD00649,residential,1,12,residential
RD21902,HGHWAY,5,1,INDUSTRIAL
RD00307,highwy,5,3,commercial
RD14568,residential,,7,residential
RD21045,residential,1,15,residential
RD12140,residential,1,7,Commercial
RD15162,highway,4,1,commercial
RD04089,urban,4,6,residential
RD00277,highway,4,3,industrial
RD01993,Urban,2,8,residential
RD12674,urban,4,4,Commercial
RD21091,urban,3,3,residential
RD12334,residential,1,,Residential
RD11567,urban,3,3,
RD04045,residential,,9,commercial
RD14588,urban,2,5,comerical
RD01015,URBN,4,11,Residential
RD17651,urban,2,3,commercial
RD02541,Residential,1,5,residential
RD02660,urban,4,11,industrial
RD17634,residential,3,11,
RD12871,urban,,10,commercial
RD16023,residential,3,9,commercial
RD13539,residential,-1,7,Residential
RD05687,urban,3,8,Industral
RD00314,highway,6,1,residential
RD19297,urban,2,6,
RD15615,Residential,2,10,commercial
RD00068,residential,2,13,commercial
RD04382,urban,2,11,commercail
RD21048,URBN,,5,residential
RD10763,urban,4,7,residential
RD15067,highway,,1,industrial
RD06902,residential,2,7,RESIDENTIAL
RD11195,residential,2,6,residential
RD10540,highway,6,1,industrial
RD08059,residential,3,7,commercial
RD08947,resdntl,3,13,residential
RD14835,urban,4,4,commercial
RD08565,resdntl,2,8,residential
RD11228,residential,2,6,residential
RD10431,residential,2,12,commercail
RD18927,urban,4,8,INDUSTRAL
RD19900,RESIDENTIAL,1,15,Residential
RD14155,highway,6,2,residential
RD09158,RESDNTL,2,5,residential
RD04577,hghway,5,3,INDUSTRAL
RD18155,residential,11,15,Residential
RD20782,URBAN,4,5,Residntl
RD02940,urbn,4,9,residential
RD09852,residential,2,11,commercial
RD02292,residential,1,13,commercial
RD17502,Highway,5,2,residential
RD05290,urban,4,6,commercial
RD20349,hghway,6,0,INDUSTRAL
RD09219,urban,4,9,
RD16723,URBN,3,3,
RD21867,highway,4,,INDUSTRIAL
RD11516,highway,6,0,residential
RD12457,residential,2,8,commercail
RD08222,urban,2,7,commercial
RD08956,urban,2,7,commercial
RD15801,highway,6,1,commercial
RD01972,urbna,3,10,RESIDENTIAL
RD00018,urban,2,11,comerical
RD21079,URBAN,3,8,Commercal
RD02529,highway,6,1,INDUSTRAL
RD09675,urban,,10,commercial
RD00033,resdntl,,5,residential
RD01370,residential,1,6,residential
RD14803,RESIDENTIAL,1,12,residential
RD13886,residential,3,13,residential
RD17829,HGHWAY,5,3,industrial
RD08034,urban,3,5,commercail
RD10894,highwy,4,,industrial
RD17710,residential,3,10,Commercal
RD09417,Residential,2,14,residential
,urban,2,7,residential
RD06667,residential,1,8,residental
RD16399,urban,3,6,residential
RD02750,residential,1,15,residential
RD19275,HIGHWAY,6,2,
RD13329,highway,6,2,industrial
RD00665,Residential,1,7,residential
RD04115,Residential,3,10,industrial
RD08072,residental,1,15,comerical
RD03327,residential,2,9,residential
RD08820,urban,4,3,residential
RD21731,residential,1,13,residential
RD07660,residential,3,10,residential
RD13353,residential,3,10,residential
RD00948,residential,1,8,residential
RD04107,Resdntl,3,14,residential
RD02145,resdntl,1,11,residential
RD13340,residential,3,14,Residntl
RD15232,residential,3,14,residential
RD10432,urban,3,9,residential
RD01987,residential,2,8,
RD08825,HIGHWAY,3,2,
RD03771,residental,1,9,industrial
RD12618,residential,1,6,
RD16529,residential,2,14,commercial
RD16667,residential,2,7,residential
RD16154,urban,3,3,Residential
RD07750,urban,4,11,
RD07852,highway,3,2,residential
RD06638,residential,1,9,commercial
RD01700,urban,3,10,commercial
RD03964,RESDNTL,1,9,residential
RD12305,highway,4,0,commercial
RD19550,Residential,3,11,Residential
RD10624,Residential,2,7,industrial
RD13528,urban,,7,residental
RD04669,urban,4,7,commercial
RD10488,residential,2,12,residential
RD20976,residential,2,10,residential
RD18705,highway,,1,industrial
RD09766,highway,3,3,industrial
RD01917,urban,2,4,
RD00891,residental,3,15,residential
RD05947,residential,1,12,
RD10660,highway,,0,residential
RD01931,urban,2,3,industrial
RD05545,residential,2,7,residential
RD18996,highway,4,3,industrial
,highway,3,3,Industrial
RD10242,HGHWAY,,0,INDUSTRAL
RD20745,Highway,4,1,industrial
RD08375,Highway,6,1,industrial
RD05986,residential,2,15,residential
RD04720,residental,3,15,commercial
RD09351,highway,5,1,Residential
RD05511,urban,4,6,Industral
RD17754,residential,2,10,residential
RD03255,residental,1,15,residental
RD03757,HGHWAY,4,1,
RD02983,urban,2,9,commercial
RD08428,residential,2,11,residential
RD21725,residential,1,,commercial
RD10400,URBAN,4,9,INDUSTRIAL
RD17299,residential,1,12,industrial
RD00789,Urbn,2,3,commercial
RD13597,urban,,6,commercial
RD05915,residential,2,12,RESIDENTIAL
RD14321,Resdntl,1,11,INDUSTRAL
RD11140,residential,3,12,industrial
RD00763,residental,3,5,residential
RD18905,highway,4,2,
RD01475,residential,1,13,commercial
RD13167,urban,4,3,industral
RD10500,residential,2,8,residential
RD17484,urban,2,3,residential
RD02774,residential,3,7,
RD00861,RESIDENTIAL,2,13,residential
RD08038,urban,4,9,commercial
RD17911,residential,1,5,industrial
RD09010,URBN,,7,industral
RD00622,urban,4,8,commercail
RD05890,residential,3,10,residential
RD17428,highway,,0,Industrial
,urban,4,5,
RD00612,urban,3,9,INDUSTRIAL
RD16471,highway,4,0,Commercal
RD20798,residential,2,8,commercial
RD06207,residential,1,15,residential
RD17097,residental,1,7,industrial
RD01733,RESDNTL,11,15,commercial
RD17755,urban,4,7,Residential
RD06306,highway,4,1,residential
RD02791,HGHWAY,5,2,
RD19063,Resdntl,1,12,commercial
RD10121,highway,6,0,residential
RD19278,urban,4,7,Commercal
RD21779,RESDNTL,1,13,Commercial
RD02901,HGHWAY,3,3,INDUSTRIAL
RD19055,urban,4,10,Residential
,urban,2,3,industrial
RD01502,residential,,10,residential
RD17728,residential,2,15,residential
RD11109,urban,3,5,commercial
RD12957,HIGHWAY,5,1,commercial
RD06097,urbna,4,8,commercial
RD12689,highway,,1,residental
RD13423,highway,6,1,residential
RD00237,hghway,3,3,industrial
RD21245,residential,3,8,Commercal
RD20414,residential,1,14,residential
RD04446,residential,2,15,residential
,URBAN,3,8,COMMERCIAL
RD19444,residential,3,13,Commercial
RD16541,residential,1,10,residential
RD04540,residential,2,9,residential
RD04352,highway,4,3,INDUSTRIAL
RD18680,Hghway,4,1,Residential
RD12364,residential,2,6,commercial
RD11070,urban,2,3,commercial
RD14824,resdntl,1,14,industrial
RD10149,residential,2,7,RESIDENTIAL
RD15768,highway,6,1,industrial
RD05686,urban,4,11,residential
RD20861,residential,1,12,commercail
RD21491,RESDNTL,3,15,commercial
RD11425,URBN,-1,,residental
RD21962,urbna,3,3,residential
RD04009,residential,1,12,residential
RD00069,urban,2,8,commercial
,residential,1,7,commercial
RD06000,highway,5,2,residential
RD04508,residential,2,9,
RD09290,urban,2,3,Residntl
RD10000,highway,5,3,Industral
RD01595,residential,1,13,commercial
RD13821,resdntl,1,7,Residential
RD04658,Urbn,3,9,residential
,residential,2,5,Commercial
RD00917,urban,2,6,residential
RD15923,urban,2,11,industrial
RD09634,urban,2,11,commercial
RD09938,Resdntl,2,9,commercial
RD11456,residential,3,13,residential
RD18858,residential,1,14,
RD12173,Urban,4,6,commercial
RD03859,Highway,4,3,Residential
RD05024,residential,1,11,residential
RD17131,residential,1,14,commercail
RD09510,highway,5,3,Industrial
RD21164,Residential,2,7,commercail
RD12111,residential,1,9,commercial
RD03961,URBAN,2,3,Commercial
RD03616,highway,,1,residential
RD13390,highway,3,1,commercial
RD03892,residential,3,,residential
RD12103,highway,4,1,industrial
RD05140,highway,3,1,commercial
RD01069,Urbn,3,4,residential
RD21959,residential,2,5,Residntl
RD14924,urban,4,6,residential
RD06968,Urbn,2,9,
RD18168,residential,3,6,Commercial
RD17339,urban,2,11,COMMERCIAL
RD16817,urban,2,3,residential
RD04240,urban,4,3,Residential
RD14999,residential,,,residential
RD20901,residential,1,5,Residntl
RD04166,residential,1,5,commercial
RD16574,highway,5,0,residential
RD04730,residential,2,12,Residential
RD19165,urban,2,8,commercial
RD13662,urban,,9,
RD16042,residential,2,9,residential
RD14421,highway,3,1,Commercial
RD13875,residential,2,13,Commercial
RD01668,URBN,2,4,residential
RD08641,urban,,4,commercial
,urban,3,7,commercial
RD17005,highway,6,,
RD13198,URBN,2,3,residential
RD17245,Urban,2,,commercial
RD12102,residential,1,7,residential
RD20362,highway,5,1,commercial
RD14620,residential,2,7,residential
RD05177,residental,1,10,residential
RD19890,HIGHWAY,3,3,industrial
RD04262,highway,6,2,Commercal
RD13923,highway,5,3,commercial
RD02038,URBN,3,5,commercial
RD03023,residential,3,7,commercial
RD02686,residential,3,,
RD13503,residential,2,14,residential
RD19487,residental,3,8,commercail
RD04803,highway,4,3,INDUSTRIAL
RD03211,highway,4,2,commercial
RD14887,residental,3,15,commercial
RD11839,urbna,2,3,residential
RD20226,RESDNTL,3,8,residential
RD16924,urbna,3,5,COMMERCIAL
RD10743,residential,3,5,COMMERCIAL
RD03449,urban,2,5,Residential
RD08115,residential,2,11,commercial
RD17029,highwy,3,0,commercial
RD12376,residential,,11,commercial
RD13122,urbn,4,8,commercial
RD09324,Highway,6,0,commercial
RD09805,residential,2,11,RESIDENTIAL
RD10610,highway,6,2,commercial
RD07663,hghway,6,0,commercial
RD17475,residential,2,10,RESIDENTIAL
RD07737,urban,4,7,commercial
RD11108,urban,2,6,commercial
RD21234,residental,2,8,residential
RD07046,highway,3,3,residential
RD09764,urban,4,6,industrial
RD14705,urban,3,,RESIDENTIAL
RD04088,HIGHWAY,3,2,Industrial
RD01565,urban,2,7,COMMERCIAL
RD04058,residential,1,13,RESIDENTIAL
RD11616,urban,,3,industrial
RD16630,residential,2,,Residntl
RD08512,urban,3,4,commercial
RD12222,RESDNTL,2,10,industral
RD01965,urban,2,3,residential
RD01169,Urbn,3,4,Industral
RD16557,residential,2,6,commercial
RD13853,highway,6,3,INDUSTRIAL
RD09960,urban,4,6,
RD07909,urban,4,9,commercial
RD08477,highwy,6,2,residential
RD20820,residential,3,9,residential
RD00914,hghway,6,3,commercial
RD00768,highway,6,3,INDUSTRAL
RD05244,urban,2,,
RD20118,urban,2,4,INDUSTRAL
RD17084,Residential,1,8,Residntl
RD10232,urban,2,8,industrial
