road_id,road_type,num_lanes,num_signals,zone_type
RD05788,urban,2,,residential
RD00320,residential,3,5,residential
RD21695,highway,3,1,commercial
RD04780,urban,4,3,commercial
RD06425,urban,2,9,residential
RD14163,residential,1,5,residential
RD18198,highway,5,2,residential
RD07727,urban,3,5,residential
RD08846,highway,3,2,industrial
RD03273,urban,3,8,
RD07490,urban,3,4,industrial
RD04298,urban,3,3,residential
RD18724,urban,2,9,residential
RD05895,urban,4,11,commercial
RD14770,residential,3,13,industrial
RD09163,residential,2,12,commercial
RD11963,urban,3,9,industrial
RD12200,urban,4,4,residential
RD13733,residential,2,11,commercial
RD06899,residential,2,13,residential
RD13892,residential,1,12,industrial
RD06027,urban,3,4,residential
RD11991,highway,6,1,residential
RD11243,residential,1,14,industrial
RD15446,highway,5,3,industrial
RD08828,urban,2,4,residential
RD07771,urban,3,3,commercial
RD08614,residential,3,7,commercial
RD17976,urban,3,6,
RD08510,highway,6,1,commercial
RD20080,urban,,9,commercial
RD11849,residential,1,10,residential
RD10664,urban,2,4,commercial
RD03302,residential,1,8,commercial
RD19039,urban,3,9,industrial
RD12434,residential,1,15,residential
RD06906,residential,1,13,commercial
RD00388,residential,2,10,commercial
RD00276,highway,5,2,residential
RD10344,residential,1,11,residential
RD15076,highway,5,0,residential
RD16981,highway,4,0,residential
RD03945,residential,3,5,commercial
RD14982,urban,3,10,commercial
RD05728,residential,1,5,commercial
RD12902,urban,4,7,residential
RD11380,residential,2,,residential
RD16466,highway,4,1,industrial
RD01068,urban,,,residential
RD17720,urban,2,9,industrial
RD15674,highway,5,2,residential
RD13867,urban,4,8,commercial
RD17228,urban,2,7,commercial
RD01775,urban,,6,commercial
RD04203,highway,6,2,industrial
RD18897,urban,2,5,residential
RD07278,highway,3,0,
RD09184,residential,2,5,residential
RD16749,urban,2,7,commercial
RD16083,residential,,15,
RD10752,residential,3,13,industrial
RD18826,urban,4,7,commercial
RD16134,residential,3,14,residential
RD10336,highway,5,,commercial
RD20339,highway,3,3,industrial
RD15804,residential,2,6,
RD01385,highway,5,0,industrial
RD17744,residential,3,8,commercial
RD00218,residential,1,5,residential
RD20114,residential,1,15,commercial
RD16144,urban,,9,commercial
RD02572,urban,2,7,commercial
RD03929,urban,,9,residential
RD03496,residential,1,8,residential
RD05112,residential,2,9,commercial
RD11667,residential,2,8,residential
RD08183,highway,3,3,commercial
RD06645,residential,2,11,industrial
RD07511,urban,4,7,commercial
RD21820,highway,6,0,industrial
RD08697,urban,3,9,residential
RD07932,residential,,5,commercial
RD07696,residential,3,15,residential
RD21275,residential,1,8,residential
RD16352,urban,2,3,
RD06232,highway,3,3,commercial
RD05990,residential,1,8,industrial
RD18800,urban,,5,commercial
RD11585,urban,2,8,commercial
RD10285,highway,4,2,commercial
RD15616,urban,3,9,residential
RD02492,highway,4,1,commercial
RD11207,urban,4,6,commercial
RD13073,highway,,,industrial
RD03048,highway,3,0,industrial
RD09414,residential,3,11,residential
RD08630,urban,4,5,commercial
RD00319,highway,,3,commercial
RD17553,highway,5,2,residential
RD11571,urban,,9,residential
RD13515,urban,2,7,industrial
RD10346,urban,4,5,commercial
RD07535,highway,5,3,industrial
RD07222,highway,,1,industrial
RD12540,urban,4,5,industrial
RD08449,urban,2,5,commercial
RD03810,urban,2,11,commercial
RD15794,residential,3,5,commercial
RD00897,highway,4,1,residential
RD15097,urban,2,4,commercial
RD15036,residential,2,6,residential
RD11131,residential,2,,commercial
RD07972,urban,3,10,commercial
RD15848,highway,3,0,commercial
RD18454,residential,2,8,residential
RD12357,highway,6,,commercial
RD14509,residential,2,6,commercial
RD08197,residential,2,13,residential
RD21522,residential,,10,commercial
RD08258,urban,3,,
RD08445,urban,3,8,commercial
RD03835,highway,4,1,residential
RD11141,residential,1,5,
RD09643,urban,3,11,commercial
RD16488,residential,1,9,commercial
RD02372,residential,1,6,commercial
RD18306,residential,2,12,commercial
RD16589,residential,3,14,residential
RD13341,residential,3,15,residential
RD05736,residential,3,10,commercial
RD08556,urban,4,6,commercial
RD13237,urban,3,10,industrial
RD14902,highway,4,0,industrial
RD01395,residential,3,11,residential
RD19870,highway,3,,commercial
RD07416,highway,5,2,commercial
RD09061,residential,3,,residential
RD11387,residential,1,10,commercial
RD11407,residential,1,,commercial
RD19102,highway,4,2,residential
RD18322,highway,5,3,commercial
RD09323,residential,,,residential
RD18010,highway,6,2,industrial
RD02955,residential,2,7,residential
RD00504,residential,1,,residential
RD19205,highway,6,3,commercial
RD21735,highway,6,2,residential
RD12949,urban,4,6,residential
RD11572,urban,2,5,industrial
RD13089,residential,3,7,industrial
RD09042,urban,4,8,commercial
RD02846,highway,4,0,industrial
RD05160,residential,1,11,residential
RD00010,highway,,1,commercial
RD21464,urban,2,6,commercial
RD07840,highway,6,0,commercial
RD11788,residential,2,14,industrial
RD01182,urban,3,4,commercial
RD05554,highway,6,3,industrial
RD20159,residential,1,5,commercial
RD07592,residential,2,11,
RD16903,urban,3,10,commercial
RD16730,urban,3,6,commercial
RD19645,highway,,1,industrial
RD01102,highway,6,,residential
RD06382,urban,4,8,industrial
RD09372,highway,3,,industrial
RD16979,urban,4,3,commercial
RD06610,urban,2,4,commercial
RD00351,highway,4,2,commercial
RD14385,highway,3,1,commercial
RD16200,residential,1,8,residential
RD20982,residential,2,14,residential
RD05744,residential,1,5,residential
RD19578,residential,3,10,industrial
RD17073,residential,2,11,
RD21502,highway,,1,industrial
RD20119,highway,6,1,residential
RD13129,residential,2,12,commercial
RD12594,urban,3,8,residential
RD01238,urban,3,,industrial
RD19957,urban,3,5,commercial
RD02623,residential,1,,commercial
RD12152,urban,2,,commercial
RD08621,residential,,,residential
RD02100,highway,5,3,industrial
RD02889,highway,5,3,industrial
RD19669,residential,1,9,industrial
RD15456,highway,6,0,commercial
RD02985,highway,6,1,commercial
RD20837,urban,4,6,residential
RD12751,highway,4,0,industrial
RD05268,highway,6,1,commercial
RD21842,urban,2,5,
RD18042,highway,6,0,commercial
RD11090,highway,3,2,industrial
RD13126,residential,1,12,residential
RD07028,residential,2,9,commercial
RD03286,urban,4,9,industrial
RD05302,highway,6,2,industrial
RD14635,highway,,0,commercial
RD07530,residential,2,15,residential
RD03903,urban,3,10,commercial
RD13046,highway,4,1,industrial
RD18929,residential,,8,
RD10049,highway,6,1,industrial
RD08316,highway,6,0,
RD15852,residential,1,8,commercial
RD18321,residential,2,12,commercial
RD12132,residential,3,14,residential
RD05857,highway,3,2,commercial
RD15810,residential,2,,residential
RD18271,highway,6,0,commercial
RD18092,residential,1,10,commercial
RD13541,highway,4,2,industrial
RD06675,urban,3,6,industrial
RD13024,residential,2,8,residential
RD09030,urban,2,8,
RD20051,highway,3,,residential
RD11982,highway,,2,residential
RD18504,highway,6,3,commercial
RD17568,highway,4,1,industrial
RD08563,urban,3,8,industrial
RD21351,residential,1,,commercial
RD13962,residential,3,10,industrial
RD05072,highway,3,1,industrial
RD03493,residential,3,8,commercial
RD11871,urban,3,10,residential
RD10352,residential,1,5,commercial
RD06732,urban,2,8,residential
RD21449,residential,1,11,residential
RD12289,residential,3,13,commercial
RD00236,urban,4,3,commercial
RD03862,highway,4,0,commercial
RD17123,urban,3,10,residential
RD18940,residential,3,14,residential
RD00234,residential,3,13,commercial
RD00180,highway,6,2,residential
RD06194,residential,1,7,residential
RD08448,residential,2,15,commercial
RD13391,residential,1,7,residential
RD17817,urban,4,10,commercial
RD19605,highway,5,3,industrial
RD09283,urban,2,9,commercial
RD02747,residential,1,8,commercial
RD07619,residential,3,10,residential
RD15635,residential,3,9,residential
RD08341,urban,2,6,commercial
RD21853,residential,1,12,residential
RD13943,highway,5,0,commercial
RD03202,urban,3,5,industrial
RD18879,residential,2,12,industrial
RD19302,highway,3,0,
RD11486,urban,,10,residential
RD15799,highway,5,3,industrial
RD07520,urban,2,3,industrial
RD14057,residential,3,14,residential
RD01424,urban,4,,industrial
RD12137,residential,,12,industrial
RD13785,residential,2,6,residential
RD17107,urban,3,5,commercial
RD14140,residential,1,12,residential
RD00040,highway,6,3,commercial
RD19775,residential,2,11,residential
RD04271,residential,,15,commercial
RD21607,residential,2,14,commercial
RD15803,residential,1,8,residential
RD03054,urban,3,8,commercial
RD03851,highway,5,3,commercial
RD00967,residential,1,6,industrial
RD17414,urban,4,9,commercial
RD19655,residential,3,5,residential
RD20145,residential,3,10,commercial
RD15594,highway,5,3,commercial
RD03156,highway,5,,residential
RD19842,urban,2,4,commercial
RD04901,highway,3,0,commercial
RD13756,urban,3,10,commercial
RD16527,urban,3,,commercial
RD01999,urban,2,,commercial
RD06631,urban,4,9,industrial
RD00543,residential,2,6,residential
RD03558,residential,1,13,industrial
RD04333,urban,4,8,commercial
RD12631,urban,3,10,residential
RD12394,residential,1,5,residential
RD07531,residential,1,7,residential
RD02256,residential,1,9,
RD19353,urban,4,6,commercial
RD19548,residential,2,12,residential
RD14860,urban,2,7,industrial
RD05496,residential,3,6,
RD08668,residential,3,12,industrial
RD21616,highway,5,1,commercial
RD20422,highway,4,1,industrial
RD05960,urban,3,7,commercial
RD19093,highway,5,2,residential
RD04677,residential,1,8,residential
RD19689,urban,3,6,commercial
RD13461,highway,4,3,industrial
RD07189,residential,2,9,residential
RD05590,urban,3,9,residential
RD15784,urban,4,11,residential
RD15448,urban,3,5,commercial
RD19875,residential,1,15,residential
RD14720,highway,5,1,commercial
RD07098,highway,3,0,commercial
RD02810,residential,3,14,residential
RD09289,residential,3,11,commercial
RD21685,urban,4,7,industrial
RD21875,urban,3,8,residential
RD20894,residential,3,5,industrial
RD19640,residential,1,15,residential
RD13286,highway,4,3,
RD16930,highway,4,3,residential
RD05900,highway,5,2,industrial
RD08463,residential,2,12,residential
RD04813,urban,2,10,commercial
RD01285,highway,6,3,industrial
RD16799,highway,4,0,commercial
RD20629,residential,,7,commercial
RD04415,highway,4,1,industrial
RD05280,residential,3,9,commercial
RD19411,residential,1,6,
RD18793,residential,3,7,commercial
RD04191,residential,1,5,
RD07985,residential,1,14,residential
RD00736,highway,3,3,commercial
RD21210,residential,2,15,residential
RD05284,residential,2,13,residential
RD19360,urban,2,7,industrial
RD06905,urban,2,11,commercial
RD15690,residential,,10,residential
RD15779,highway,,2,residential
RD03714,urban,3,11,commercial
RD10821,urban,3,3,commercial
RD13587,residential,3,11,residential
RD07548,residential,2,5,residential
RD21664,highway,6,0,residential
RD03878,residential,2,7,residential
RD19728,urban,3,10,commercial
RD11870,residential,2,15,
RD05157,residential,2,15,industrial
RD06125,urban,,4,commercial
RD04924,urban,4,3,commercial
RD06931,residential,2,6,commercial
RD09202,residential,3,6,commercial
RD16861,residential,3,15,residential
RD02527,urban,2,5,residential
RD07537,urban,4,3,commercial
RD05427,residential,1,11,commercial
RD14415,urban,4,3,commercial
RD04554,residential,2,7,residential
RD16445,urban,4,11,commercial
RD15798,urban,2,7,commercial
RD15954,urban,3,10,commercial
RD11307,highway,6,2,commercial
RD13299,highway,4,2,industrial
RD16921,highway,5,3,industrial
RD07304,highway,3,2,commercial
RD12332,residential,3,6,
RD08244,residential,1,8,residential
RD16931,residential,1,9,commercial
RD02551,residential,2,15,industrial
RD21409,residential,3,15,commercial
RD19258,urban,2,3,commercial
RD11971,residential,2,9,residential
RD12404,residential,1,8,commercial
RD12343,residential,3,9,residential
RD05697,urban,4,4,commercial
RD18684,highway,,,industrial
RD17838,urban,3,11,commercial
RD18961,residential,2,13,residential
RD08629,residential,2,5,residential
RD08962,urban,3,7,residential
RD20761,highway,3,1,commercial
RD17085,highway,6,3,residential
RD03383,highway,3,0,
RD10620,urban,3,10,industrial
RD21251,highway,3,2,commercial
RD14898,highway,4,0,industrial
RD15391,urban,2,5,commercial
RD11838,urban,4,,commercial
RD16971,residential,3,15,residential
RD06776,highway,4,2,residential
RD07669,highway,4,0,residential
RD12106,highway,3,2,industrial
RD02060,urban,4,8,residential
RD07594,residential,2,15,
RD15980,urban,2,11,commercial
RD07171,residential,2,11,residential
RD01325,highway,6,1,industrial
RD11758,urban,2,3,residential
RD15844,residential,2,11,residential
RD04791,urban,,9,commercial
RD21915,residential,2,12,commercial
RD18541,residential,2,5,residential
RD18559,urban,2,10,industrial
RD05871,highway,6,0,commercial
RD05218,residential,1,7,residential
RD14622,urban,2,11,industrial
RD04600,residential,3,14,commercial
RD16848,urban,4,9,
RD05435,residential,3,11,commercial
RD20121,highway,5,1,industrial
RD07828,urban,3,4,commercial
RD21715,urban,4,10,commercial
RD16456,highway,4,1,commercial
RD11924,residential,3,13,
RD13002,highway,4,2,commercial
RD02968,urban,,6,commercial
RD16726,residential,3,7,commercial
RD16421,highway,6,2,residential
RD15228,urban,2,9,
RD04388,residential,2,6,residential
RD09536,highway,6,1,commercial
RD19321,residential,1,14,commercial
RD07318,residential,2,6,commercial
RD12862,urban,3,8,industrial
RD11988,residential,2,7,commercial
RD21428,urban,2,6,residential
RD15470,highway,5,3,industrial
RD17685,urban,2,10,industrial
RD17809,urban,2,5,industrial
RD08540,highway,6,0,residential
RD18075,highway,4,1,residential
RD01202,urban,3,10,industrial
RD19335,residential,2,15,residential
RD13276,urban,4,5,commercial
RD18970,highway,6,1,residential
RD20698,residential,2,7,residential
RD16620,urban,4,7,commercial
RD02471,urban,2,3,residential
RD02506,urban,4,6,industrial
RD20534,residential,2,5,residential
RD08626,residential,1,9,residential
RD06437,residential,1,12,residential
RD17650,urban,2,3,commercial
RD09196,residential,1,15,commercial
RD02687,residential,3,10,industrial
RD19878,urban,4,6,commercial
RD05760,highway,5,3,commercial
RD03567,residential,3,7,residential
RD18078,residential,2,5,commercial
RD15958,urban,3,8,commercial
RD11756,urban,3,7,residential
RD14594,urban,4,3,commercial
RD15167,urban,3,,commercial
RD15728,residential,3,5,commercial
RD04401,residential,2,8,commercial
RD11780,urban,,10,commercial
RD09067,highway,3,3,
RD14291,urban,4,6,commercial
RD20999,urban,2,6,commercial
RD07259,highway,6,1,commercial
RD08067,residential,3,7,
RD10264,urban,3,11,
RD00159,urban,4,7,industrial
RD14035,residential,3,9,residential
RD10366,residential,1,,commercial
RD11944,residential,,13,residential
RD18575,residential,2,11,
RD18533,residential,2,15,commercial
RD04994,residential,2,15,residential
RD19143,residential,1,8,residential
RD10017,residential,3,7,residential
RD21608,residential,1,5,residential
RD20197,residential,3,5,residential
RD10760,highway,4,0,commercial
RD14767,residential,2,8,residential
RD15921,residential,3,9,commercial
RD10414,residential,1,13,
RD20301,residential,3,,commercial
RD09344,highway,6,1,commercial
RD03279,urban,3,8,commercial
RD07686,urban,4,7,residential
RD04202,urban,4,9,commercial
RD11703,urban,,11,commercial
RD10842,urban,4,4,
RD19025,residential,2,8,residential
RD06469,residential,3,11,
RD03218,urban,3,8,
RD08215,residential,3,,commercial
RD02208,residential,1,6,residential
RD09525,highway,3,2,residential
RD02397,residential,2,14,residential
RD15115,residential,2,12,residential
RD17985,highway,3,3,industrial
RD18590,residential,3,8,
RD05943,residential,1,9,residential
RD03756,highway,4,2,industrial
RD06368,urban,2,7,industrial
RD20215,highway,3,2,residential
RD07235,highway,3,3,industrial
RD06030,highway,3,1,industrial
RD05275,urban,2,6,industrial
RD04668,highway,6,0,industrial
RD16796,residential,2,,commercial
RD21166,residential,2,12,residential
RD13522,urban,4,,commercial
RD06939,urban,2,11,industrial
RD06884,highway,5,3,industrial
RD09985,highway,3,,industrial
RD02790,residential,3,6,residential
RD17942,urban,2,9,commercial
RD17602,residential,2,11,commercial
RD12914,highway,6,2,commercial
RD19552,urban,3,10,commercial
RD00165,residential,3,,residential
RD01369,residential,1,,residential
RD04039,urban,2,5,residential
RD18189,residential,2,9,industrial
RD18138,residential,,6,residential
RD00366,highway,4,2,commercial
RD12227,urban,,,commercial
RD21232,residential,3,,residential
RD09767,highway,,3,industrial
RD04722,urban,3,6,commercial
RD20777,urban,4,11,commercial
RD09666,urban,3,3,commercial
RD17883,residential,3,6,residential
RD12813,residential,3,5,
RD04469,highway,4,2,industrial
RD07205,urban,3,6,commercial
RD17481,highway,4,2,residential
RD05123,highway,5,3,industrial
RD15532,urban,3,3,commercial
RD21651,highway,3,2,commercial
RD12948,urban,4,6,commercial
RD12499,residential,1,12,industrial
RD02835,residential,3,7,residential
RD19876,urban,3,3,industrial
RD09875,urban,4,7,residential
RD09498,residential,3,8,residential
RD03478,urban,4,7,residential
RD16477,urban,4,7,commercial
RD11722,urban,4,3,commercial
RD02379,urban,3,9,industrial
RD19190,highway,4,1,industrial
RD02073,urban,4,8,commercial
RD20263,urban,3,9,residential
RD21019,urban,2,4,commercial
RD17526,residential,2,13,residential
RD03877,highway,4,0,industrial
RD12764,residential,2,10,residential
RD14190,highway,6,2,commercial
RD20651,residential,1,13,residential
RD14783,highway,3,0,industrial
RD12716,highway,5,2,industrial
RD13358,highway,6,0,industrial
RD07460,highway,4,1,industrial
RD18841,residential,1,6,industrial
RD02309,highway,3,2,industrial
RD08255,urban,3,,residential
RD05833,urban,2,3,residential
RD01242,residential,1,6,residential
RD02401,residential,1,9,residential
RD02868,urban,2,7,commercial
RD10870,residential,,11,residential
RD15048,urban,4,4,industrial
RD00779,residential,,10,commercial
RD05039,residential,1,,commercial
RD02364,residential,1,10,commercial
RD21187,urban,4,10,commercial
RD14262,residential,2,12,residential
RD17622,urban,2,5,commercial
RD06737,urban,2,3,commercial
RD03406,highway,4,0,residential
RD13901,urban,3,7,commercial
RD06986,residential,1,15,commercial
RD20628,urban,2,7,commercial
RD21966,urban,4,6,commercial
RD06907,highway,4,3,commercial
RD02146,highway,6,0,commercial
RD20544,urban,3,3,commercial
RD17473,highway,5,3,industrial
RD17629,residential,1,13,residential
RD05486,highway,6,,industrial
RD03145,highway,6,3,commercial
RD02699,highway,3,2,commercial
RD16840,residential,1,11,commercial
RD10497,urban,3,9,residential
RD06309,urban,3,3,commercial
RD21350,residential,2,15,commercial
RD09714,residential,3,10,
RD15952,highway,3,0,industrial
RD14601,urban,4,8,industrial
RD16853,residential,,9,commercial
RD12287,residential,3,8,commercial
RD16937,urban,4,,residential
RD00810,urban,3,10,industrial
RD09268,highway,4,2,industrial
RD17703,residential,1,8,residential
RD08408,urban,3,5,residential
RD03716,highway,3,3,commercial
RD10517,urban,2,10,commercial
RD01307,urban,2,,commercial
RD07990,residential,1,,residential
RD20354,residential,2,13,commercial
RD20110,residential,1,9,residential
RD21046,highway,6,0,residential
RD07876,residential,2,5,residential
RD14604,residential,3,12,commercial
RD11338,urban,2,10,industrial
RD21920,urban,3,6,
RD03760,urban,4,6,commercial
RD00289,urban,2,,residential
RD21277,residential,,7,residential
RD18394,highway,3,0,commercial
RD15561,highway,5,1,commercial
RD20260,urban,4,6,residential
RD07159,residential,2,10,residential
RD09620,residential,3,10,residential
RD11823,highway,4,0,commercial
RD10849,residential,3,14,industrial
RD10876,residential,1,8,residential
RD01439,urban,,7,residential
RD06992,residential,3,11,commercial
RD07249,urban,2,5,residential
RD11450,highway,3,1,industrial
RD03013,residential,3,6,commercial
RD17598,residential,,7,commercial
RD17796,residential,,15,commercial
RD13630,urban,2,5,residential
RD05223,urban,2,11,commercial
RD16553,urban,2,10,residential
RD02235,highway,4,3,industrial
RD17060,urban,4,4,commercial
RD07208,urban,3,7,industrial
RD17217,urban,3,11,commercial
RD10416,highway,,2,industrial
RD02389,urban,4,4,residential
RD11734,residential,3,8,residential
RD18028,highway,,0,commercial
RD18766,residential,3,,residential
RD16075,residential,1,,residential
RD21689,urban,2,3,
RD20173,urban,4,6,residential
RD20493,highway,5,2,industrial
RD01667,highway,6,0,industrial
RD19559,urban,4,3,commercial
RD05037,residential,3,5,residential
RD01309,urban,,5,commercial
RD05073,urban,3,10,commercial
RD15281,urban,3,4,commercial
RD10832,residential,2,9,commercial
RD08357,highway,3,1,industrial
RD04263,residential,2,8,
RD08659,urban,4,7,commercial
RD18239,residential,1,13,residential
RD09146,urban,4,10,commercial
RD14042,residential,3,8,residential
RD01332,residential,,9,industrial
RD03911,urban,3,,commercial
RD16838,residential,2,7,industrial
RD05695,urban,,7,industrial
RD02441,urban,4,3,commercial
RD05814,urban,2,11,industrial
RD14707,residential,1,10,residential
RD06341,residential,,15,residential
RD06438,residential,1,10,residential
RD19772,highway,6,1,commercial
RD17912,highway,6,2,industrial
RD19281,highway,3,1,
RD12051,highway,6,2,industrial
RD21222,urban,3,4,commercial
RD20768,urban,4,5,residential
RD07391,urban,2,8,commercial
RD14519,urban,2,3,commercial
RD20335,urban,3,4,commercial
RD06655,residential,1,8,residential
RD08236,residential,1,15,residential
RD18093,urban,4,7,industrial
RD10246,highway,3,3,residential
RD12700,highway,4,0,industrial
RD12504,residential,2,15,residential
RD01540,urban,3,11,industrial
RD16742,residential,1,8,residential
RD07786,urban,2,5,commercial
RD12744,highway,6,3,industrial
RD18392,residential,3,8,residential
RD21205,highway,4,0,residential
RD18412,urban,4,9,commercial
RD20189,urban,2,4,
RD03359,residential,1,15,commercial
RD14831,residential,3,5,commercial
RD17734,residential,2,,residential
RD06685,residential,1,10,commercial
RD02033,highway,4,3,industrial
RD08211,urban,4,10,commercial
RD09392,urban,2,,commercial
RD05274,highway,5,1,industrial
RD06551,urban,4,3,industrial
RD01855,urban,3,8,commercial
RD21963,highway,,1,industrial
RD01739,urban,4,5,commercial
RD04763,highway,4,2,commercial
RD12481,urban,3,8,commercial
RD03489,urban,2,9,commercial
RD17129,urban,3,7,commercial
RD00419,highway,4,2,industrial
RD13841,residential,1,6,commercial
RD09370,urban,,,commercial
RD17495,urban,3,4,residential
RD13680,residential,2,5,residential
RD21862,residential,2,6,commercial
RD18699,urban,4,,commercial
RD19098,highway,3,0,industrial
RD15741,urban,2,10,residential
RD18425,highway,3,3,industrial
RD11543,residential,3,12,residential
RD03782,residential,3,,residential
RD10564,residential,3,14,residential
RD20870,highway,6,2,industrial
RD17777,residential,1,8,residential
RD05827,highway,5,,industrial
RD21303,residential,,11,commercial
RD04348,urban,2,6,commercial
RD11315,urban,2,5,commercial
RD20453,urban,3,11,
RD06872,urban,2,10,commercial
RD06583,urban,4,6,industrial
RD07122,highway,,0,industrial
RD20729,residential,2,8,residential
RD18140,urban,,9,commercial
RD10287,urban,2,6,industrial
RD17951,highway,4,1,residential
RD09795,residential,1,6,residential
RD16787,residential,1,13,commercial
RD19744,residential,,15,residential
RD13525,residential,2,11,residential
RD04528,residential,1,9,industrial
RD04371,urban,4,3,commercial
RD14839,residential,1,8,commercial
RD09640,highway,4,2,commercial
RD11235,urban,4,6,commercial
RD13038,urban,4,3,industrial
RD08966,urban,3,9,commercial
RD07254,highway,,0,commercial
RD12605,highway,5,2,industrial
RD16519,residential,3,13,residential
RD10547,urban,3,5,residential
RD19863,urban,4,9,residential
RD19679,residential,,11,residential
RD21546,urban,2,10,commercial
RD03394,highway,3,,industrial
RD04207,residential,3,9,residential
RD05691,residential,,9,residential
RD18959,highway,5,,industrial
RD05807,residential,,9,commercial
RD19174,urban,4,11,commercial
RD14183,urban,2,8,commercial
RD01592,residential,2,12,residential
RD17379,highway,4,2,commercial
RD16346,urban,3,10,residential
RD04412,urban,,5,industrial
RD16522,residential,2,,residential
RD19311,residential,1,6,residential
RD21577,residential,2,11,commercial
RD14988,highway,6,0,commercial
RD14763,residential,2,7,residential
RD04038,urban,4,10,
RD19295,highway,5,2,industrial
RD20751,urban,2,9,residential
RD01524,highway,5,1,industrial
RD13582,residential,,6,
RD03532,residential,2,14,commercial
RD14977,highway,3,2,residential
RD07065,urban,2,7,commercial
RD06146,urban,2,4,industrial
RD06420,highway,6,0,industrial
RD20017,urban,3,8,
RD08333,highway,5,2,industrial
RD03505,urban,3,4,residential
RD13410,residential,1,6,residential
RD04603,residential,3,12,commercial
RD16136,urban,2,7,commercial
RD05380,residential,1,14,residential
RD01501,residential,2,12,residential
RD03484,highway,6,3,industrial
RD12252,urban,3,6,commercial
RD17105,urban,2,10,residential
RD17947,highway,5,3,commercial
RD09568,highway,3,0,industrial
RD20764,residential,2,,industrial
RD11638,highway,4,3,commercial
RD11186,urban,3,3,residential
RD00072,residential,2,5,residential
RD07267,residential,,9,residential
RD21592,residential,2,15,residential
RD03193,residential,2,13,
RD14829,urban,2,7,commercial
RD21535,residential,2,9,residential
RD15504,residential,1,13,residential
RD19660,residential,1,15,residential
RD18356,urban,4,5,commercial
RD14892,urban,3,9,industrial
RD07305,residential,3,12,
RD01779,residential,3,7,industrial
RD11907,urban,2,6,commercial
RD11170,highway,5,1,commercial
RD14950,residential,,12,residential
RD06169,urban,4,7,residential
RD18427,urban,4,6,commercial
RD16658,urban,4,3,
RD09982,urban,3,10,commercial
RD20286,residential,2,15,industrial
RD19799,urban,2,3,industrial
RD02979,urban,2,9,residential
RD00006,urban,3,6,industrial
RD17993,residential,3,15,commercial
RD18257,residential,2,14,residential
RD01175,highway,6,1,industrial
RD13512,highway,,,commercial
RD13220,urban,4,10,industrial
RD03364,urban,,11,residential
RD21410,urban,3,4,industrial
RD03890,urban,,11,commercial
RD10357,residential,1,10,residential
RD14650,urban,3,9,residential
RD16334,residential,1,7,commercial
RD14684,residential,2,8,residential
RD18778,highway,3,3,industrial
RD15044,urban,,10,residential
RD02584,highway,3,3,residential
RD07701,residential,2,5,residential
RD13215,residential,3,10,residential
RD12408,residential,1,9,commercial
RD21697,urban,2,3,residential
RD18039,residential,,7,residential
RD16612,residential,3,12,residential
RD01650,highway,5,0,commercial
RD09115,residential,3,13,
RD10843,highway,,2,commercial
RD07894,highway,6,0,
RD10507,highway,,3,commercial
RD16111,highway,3,1,
RD02454,residential,,5,residential
RD05420,residential,3,5,residential
RD16248,urban,4,5,industrial
RD15378,highway,6,0,industrial
RD16567,residential,2,,commercial
RD05143,urban,4,6,commercial
RD21083,residential,1,6,residential
RD00382,residential,,5,commercial
RD20084,highway,5,0,commercial
RD18296,highway,4,2,commercial
RD04872,urban,4,9,residential
RD12612,residential,2,7,residential
RD21018,highway,4,1,commercial
RD21749,urban,4,3,industrial
RD11330,highway,6,0,residential
RD15792,residential,3,15,
RD08146,residential,,11,commercial
RD21684,highway,4,1,industrial
RD14184,highway,3,0,commercial
RD17142,highway,3,0,industrial
RD17010,residential,2,11,residential
RD11086,residential,,9,residential
RD07340,urban,3,4,industrial
RD18515,urban,3,,commercial
RD17198,highway,6,2,commercial
RD10297,urban,4,4,industrial
RD21463,residential,1,11,commercial
RD08573,residential,,10,residential
RD14441,residential,3,5,commercial
RD13477,urban,4,5,residential
RD03701,highway,3,3,residential
RD15995,urban,4,11,commercial
RD15830,highway,5,1,commercial
RD04282,urban,2,7,residential
RD00945,residential,2,7,commercial
RD20033,highway,4,0,
RD11751,highway,5,2,commercial
RD12444,urban,4,6,industrial
RD05940,residential,1,13,residential
RD18644,urban,3,7,residential
RD15817,residential,2,10,residential
RD19358,residential,2,9,residential
RD13633,highway,4,1,industrial
RD03399,urban,3,6,commercial
RD05224,urban,4,10,commercial
RD04343,urban,3,3,
RD03705,residential,1,13,industrial
RD05466,urban,4,8,residential
RD21262,urban,4,7,commercial
RD13820,urban,2,8,commercial
RD15672,urban,4,11,industrial
RD12640,residential,,12,residential
RD08908,urban,4,8,
RD13116,highway,6,3,commercial
RD03731,residential,3,9,residential
RD05993,highway,6,1,industrial
RD03046,highway,4,2,commercial
RD08792,residential,2,,residential
RD20376,urban,4,5,residential
RD14344,urban,3,9,residential
RD11716,urban,,9,commercial
RD10770,highway,6,,residential
RD21208,highway,3,1,industrial
RD21737,urban,4,4,commercial
RD04535,urban,4,11,residential
RD00317,residential,2,10,commercial
RD03113,residential,2,10,commercial
RD03798,urban,2,,industrial
RD13960,residential,1,15,residential
RD10247,urban,4,5,commercial
RD11804,residential,1,7,residential
RD09522,residential,1,13,industrial
RD01293,residential,3,10,residential
RD05725,urban,4,10,residential
RD03271,urban,3,9,residential
