weather_id,weather_type,temperature_c,visibility_km,timestamp
43136,clear,33.6,5.8,2023-08-10 00:00:00
43138,clear,17.0,5.75,2023-01-09 00:00:00
43139,clear,,7.3,2023-12-21 22:12:00
43140,clear,5.9,6.7,2023-11-22 02:20:00
43141,clear,7.7,7.0,2023-01-31 07:36:00
43142,clear,15.7,8.7,2023-10-20 20:59:39
43143,clear,25.0,3.25,2023-03-15 04:25:00
43144,clear,23.4,5.8,2023-04-02 19:43:53
43147,clear,25.0,6.5,2023-07-23 09:16:43
43148,clear,17.9,9.8,2023-03-29 20:26:26
43149,clear,35.7,7.1,2023-05-05 09:23:00
43150,clear,19.16,7.42,2023-01-16 22:01:00
43152,clear,26.7,6.4,2023-08-17 18:29:00
43153,fog,23.45,2.7,2023-03-13 03:41:00
43154,clear,22.7,8.8,2023-09-26 00:00:00
43155,clear,26.75,6.050000000000001,2023-01-18 00:00:00
43156,fog,8.7,2.7,2023-01-24 00:00:00
43157,clear,19.400000000000002,4.5,2023-01-18 07:50:55
43159,clear,24.299999999999997,8.35,2023-03-05 03:38:00
43160,clear,24.5,6.3,2023-09-23 00:00:00
43161,clear,7.0,8.2,2023-01-10 12:14:00
43162,clear,6.066666666666666,5.45,2023-11-06 00:00:00
43163,clear,21.35,7.05,2023-05-31 00:00:00
43164,fog,26.1,2.0,2023-08-18 05:20:00
43166,clear,4.6,8.1,2023-01-31 00:06:17
43170,clear,8.55,4.9,2023-01-15 00:00:00
43173,clear,8.8,6.4,2023-10-27 18:12:00
43174,clear,4.2,7.9,2023-11-26 20:37:00
43177,clear,12.1,6.7250000000000005,2023-02-08 00:00:00
43179,clear,29.625,5.1499999999999995,2023-05-21 00:00:00
43181,clear,11.9,7.366666666666666,2023-02-19 00:00:00
43182,fog,10.0,0.06,2023-11-15 03:13:00
43183,fog,38.4,2.3,2023-06-29 00:00:00
43186,fog,32.9,2.5,2023-04-21 00:00:00
43188,clear,33.2,,2023-08-04 10:16:00
43189,clear,18.0,4.8,2023-01-13 13:32:00
43191,rain,19.2,5.933333333333334,2023-02-08 05:54:37
43192,clear,7.7,7.1,2023-11-05 22:10:00
43193,clear,39.8,,2023-05-11 15:23:00
43194,clear,4.4,8.0,2023-01-01 14:11:36
43196,clear,28.6,5.6,2023-07-26 00:00:00
43197,clear,6.9,9.0,2023-01-25 00:00:00
43199,rain,15.866666666666667,4.8,2023-01-20 00:00:00
43200,rain,21.2,1.8,2023-10-12 04:35:00
43201,clear,7.333333333333333,8.1,2023-01-23 18:33:49
43204,rain,30.1,4.9,2023-06-14 05:32:43
43206,clear,25.35,8.666666666666666,2023-02-27 00:00:00
43207,clear,20.75,5.75,2023-02-07 18:34:00
43208,fog,23.2,2.4,2023-03-15 05:53:39
43209,fog,6.4,2.8,2023-02-09 01:52:25
43210,clear,21.133333333333333,6.1499999999999995,2023-05-04 00:00:00
43211,clear,37.4,9.8,2023-05-25 04:02:00
43212,rain,15.7,6.5,2023-02-07 04:17:00
43215,clear,17.5,7.3,2023-10-07 00:00:00
43216,clear,32.4,7.4,2023-08-16 15:30:34
43217,rain,24.12857142857143,4.1,2023-01-05 04:03:17
43219,clear,29.25,6.425000000000001,2023-07-05 08:45:27
43220,clear,10.9,9.0,2023-01-26 14:22:00
43221,clear,12.950000000000001,4.0,2023-02-05 02:19:00
43222,clear,23.733333333333334,6.633333333333333,2023-05-12 03:19:00
43223,clear,21.1,8.1,2023-04-14 23:29:00
43224,clear,17.75,5.875,2023-01-16 11:45:00
43225,rain,9.6,2.1,2023-10-03 14:48:00
43229,clear,20.366666666666667,5.266666666666667,2023-08-22 00:00:00
43230,fog,12.6,1.0,2023-12-18 00:00:00
43231,clear,10.75,7.949999999999999,2023-11-25 22:50:00
43232,clear,14.649999999999999,5.7,2023-09-07 00:00:00
43233,clear,12.3,6.5,2023-10-18 00:00:00
43234,clear,22.571428571428573,5.016666666666667,2023-04-26 21:53:29
43236,clear,13.149999999999999,6.800000000000001,2023-02-17 17:12:00
43238,clear,10.299999999999999,3.6,2023-01-23 00:00:00
43239,clear,15.8,9.7,2023-07-04 00:00:00
43241,clear,39.4,8.7,2023-06-23 00:00:00
43242,clear,22.75,7.233333333333333,2023-04-01 15:43:55
43245,clear,10.8,5.800000000000001,2023-01-23 00:00:00
43246,clear,15.100000000000001,6.9,2023-01-03 00:00:00
43248,rain,23.5,5.9,2023-09-07 00:00:00
43249,clear,23.150000000000002,5.35,2023-01-24 02:58:00
43252,fog,29.5,2.9,2023-08-09 00:00:00
43253,clear,29.0,9.1,2023-09-15 00:00:00
43255,clear,18.9,3.05,2023-01-09 00:34:00
43256,clear,7.8,5.55,2023-10-02 20:41:49
43257,rain,21.6,2.1,2023-09-30 00:00:00
43259,clear,4.949999999999999,8.15,2023-10-15 03:26:31
43261,clear,4.5,8.5,2023-12-30 00:00:00
43262,clear,22.65,7.05,2023-03-15 12:53:54
43263,rain,34.0,5.4,2023-05-22 00:00:00
43264,fog,13.4,0.4,2023-11-25 00:00:00
43266,clear,17.633333333333333,4.333333333333333,2023-01-18 23:30:00
43268,clear,31.9,5.8,2023-05-15 00:00:00
43269,clear,18.2,6.833333333333333,2023-02-19 10:15:00
43270,clear,11.700000000000001,9.1,2023-01-30 00:00:00
43271,clear,18.1,6.1,2023-03-16 15:29:00
43272,clear,12.35,5.800000000000001,2023-02-27 01:48:00
43273,rain,29.8,5.4,2023-05-21 00:00:00
43275,clear,14.55,9.0,2023-08-04 16:23:00
43276,fog,18.5,2.2,2023-02-07 07:26:37
43278,fog,26.233333333333334,4.7,2023-06-12 14:01:00
43281,clear,25.9,9.55,2023-07-21 11:18:00
43284,rain,19.2,4.1000000000000005,2023-03-23 20:56:00
43286,clear,15.8,6.5,2023-02-04 09:07:00
43287,fog,22.4,3.2,2023-04-14 04:13:47
43288,clear,14.766666666666666,6.2,2023-01-27 00:00:00
43289,clear,27.15,5.2,2023-08-04 01:27:00
43291,clear,4.95,6.0,2023-12-12 02:44:00
43292,clear,31.5,8.1,2023-03-18 00:00:00
43294,rain,13.1,,2023-10-03 23:33:00
43295,clear,22.75,4.0,2023-02-25 10:29:39
43300,rain,37.5,2.9,2023-06-14 00:00:00
43303,clear,37.4,5.9,2023-06-02 00:00:00
43306,clear,4.2,9.7,2023-12-24 11:31:22
43308,clear,4.1,,2023-12-12 00:00:00
43309,clear,13.1,9.6,2023-01-30 00:00:00
43310,rain,11.0,5.0,2023-01-11 19:43:30
43311,clear,12.6,7.8,2023-10-30 21:20:00
43313,rain,8.1,3.6,2023-10-24 00:00:00
43314,fog,22.9,2.95,2023-07-16 00:00:00
43317,clear,14.4,5.2,2023-01-23 00:00:00
43319,clear,20.4,6.0,2023-05-23 06:37:00
43320,fog,16.76666666666667,4.1000000000000005,2023-04-04 07:04:00
43321,clear,22.666666666666668,7.15,2023-03-30 14:46:56
43322,clear,25.9,9.5,2023-08-11 19:35:00
43323,rain,20.3,3.9,2023-02-03 21:41:00
43324,clear,28.3,8.6,2023-08-15 01:27:00
43325,clear,33.5,6.2,2023-05-09 00:09:00
43326,clear,12.9,5.5,2023-09-11 00:00:00
43327,clear,21.549999999999997,7.550000000000001,2023-01-18 00:00:00
43330,clear,34.9,5.6,2023-07-17 16:38:03
43333,clear,12.1,8.3,2023-02-16 00:00:00
43335,rain,32.8,4.4,2023-05-21 12:50:55
43336,clear,24.8,5.5,2023-04-11 00:00:00
43338,clear,22.2,6.4,2023-03-28 00:00:00
43339,fog,17.416666666666668,3.483333333333333,2023-01-25 02:47:38
43340,clear,26.9,8.3,2023-08-18 21:06:00
43341,rain,35.6,4.2,2023-07-17 00:15:37
43342,rain,20.740000000000002,5.64,2023-02-04 00:00:00
43343,clear,33.45,6.2,2023-05-18 17:54:00
43344,clear,26.025,7.166666666666667,2023-07-11 00:00:00
43345,fog,9.9,2.2,2023-11-09 00:00:00
43346,clear,28.0,5.066666666666666,2023-04-30 06:55:00
43347,clear,42.0,6.8,2023-06-04 00:00:00
43348,clear,20.8,5.2,2023-09-12 17:43:37
43349,clear,14.4,7.7,2023-02-09 09:32:00
43350,fog,10.5,4.0,2023-03-02 15:02:00
43351,,22.5,8.0,2023-06-01 00:00:00
43352,clear,37.7,5.7,2023-06-29 00:00:00
43353,rain,,5.5,2023-02-05 23:06:21
43354,clear,35.125,5.625,2023-06-04 00:00:00
43355,rain,14.833333333333334,6.050000000000001,2023-05-29 22:34:51
43357,clear,17.75,5.75,2023-02-27 00:54:00
43358,rain,35.1,1.8,2023-07-18 00:00:00
43359,clear,21.75,5.8,2023-04-25 19:33:39
43362,rain,26.7,6.4,2023-08-25 10:40:08
43365,clear,24.316666666666666,5.8,2023-02-02 17:35:43
43366,fog,26.8,0.4,2023-04-12 05:52:00
43369,clear,11.8,9.7,2023-01-29 18:15:56
43370,clear,19.966666666666665,5.566666666666667,2023-07-31 13:35:00
43372,,2.1,6.0,2023-11-13 04:00:33
43374,clear,8.8,5.1,2023-12-21 00:19:00
43376,fog,22.9,,2023-09-09 00:00:00
43377,fog,27.2,3.133333333333333,2023-02-18 00:00:00
43378,clear,14.7,4.95,2023-03-12 00:52:00
43382,clear,24.0,7.8,2023-08-19 00:00:00
43383,clear,16.349999999999998,6.05,2023-01-31 08:17:00
43386,clear,20.2,5.2,2023-03-14 00:00:00
43387,clear,34.3,7.5,2023-06-06 00:00:00
43389,fog,21.3,2.7,2023-09-06 06:20:48
43394,rain,30.4,4.9,2023-07-29 00:55:26
43395,clear,11.4,6.1,2023-10-21 00:00:00
43396,fog,22.6,1.6,2023-03-05 06:27:27
43398,clear,24.32,7.8,2023-04-04 16:59:00
43400,rain,19.04,5.725,2023-08-12 00:00:00
43402,clear,18.599999999999998,8.1,2023-02-19 09:26:00
43403,rain,10.7,2.9,2023-01-15 04:16:00
43405,clear,21.75,6.825,2023-05-03 00:00:00
43407,fog,15.1,0.9,2023-03-25 00:00:00
43409,rain,38.8,2.8,2023-07-29 03:12:45
43410,fog,32.3,,2023-08-06 03:30:00
43411,clear,3.266666666666667,5.633333333333334,2023-01-26 23:05:00
43412,rain,23.1,4.3,2023-09-22 02:59:55
43413,clear,29.8,5.8,2023-08-01 15:21:00
43415,clear,33.3,8.1,2023-07-10 05:22:09
43418,rain,23.6,2.3,2023-03-28 00:00:00
43419,clear,23.025,6.075,2023-01-01 22:35:00
43420,clear,20.35,6.45,2023-03-18 00:00:00
43423,clear,21.033333333333335,7.366666666666667,2023-04-17 15:30:00
43424,fog,20.3,1.6,2023-03-12 00:00:00
43425,fog,39.5,3.4,2023-06-05 07:09:00
43426,rain,12.3,4.9,2023-10-11 23:22:00
43427,clear,24.85,5.550000000000001,2023-04-12 12:25:00
43429,clear,12.1,8.6,2023-11-16 19:14:00
43431,clear,38.7,7.4,2023-05-27 10:46:00
43432,fog,37.3,0.8,2023-05-28 01:47:00
43434,rain,-2.8,4.9,2023-12-04 05:47:00
43435,clear,15.1,7.0,2023-01-18 00:00:00
43436,clear,15.966666666666667,5.766666666666666,2023-01-09 14:43:23
43438,rain,18.8,4.975,2023-04-28 17:41:18
43441,clear,27.1,6.15,2023-04-18 05:10:00
43442,clear,20.45,7.45,2023-08-26 00:00:00
43443,clear,25.4,4.0,2023-07-26 00:38:00
43444,rain,31.3,3.5,2023-04-29 00:00:00
43445,clear,13.02,3.3,2023-01-21 00:00:00
43446,clear,14.0,6.1000000000000005,2023-01-03 00:00:00
43447,rain,8.2,5.0,2023-10-02 18:02:00
43448,clear,28.1,8.7,2023-05-04 00:00:00
43449,fog,36.0,2.5,2023-05-17 06:47:00
43450,rain,14.2,6.9,2023-10-12 10:40:00
43451,clear,16.333333333333332,9.5,2023-02-26 09:53:03
43452,clear,12.9,5.6,2023-11-30 03:41:00
43459,clear,27.6,5.3,2023-06-11 14:32:00
43462,clear,11.6,6.6,2023-10-31 00:00:00
43464,clear,24.3,8.55,2023-04-12 23:46:47
43465,clear,4.6,5.4,2023-11-30 00:00:00
43466,clear,18.95,6.85,2023-02-14 18:46:36
43467,clear,30.4,6.800000000000001,2023-04-01 00:00:00
43468,clear,40.4,,2023-07-09 14:04:00
43471,fog,6.9,0.8,2023-01-31 00:00:00
43473,clear,14.4,6.933333333333333,2023-01-01 00:00:00
43475,rain,15.2,3.6,2023-12-04 05:22:00
43476,clear,26.8,7.4,2023-06-12 17:28:57
43478,clear,19.0,,2023-04-18 00:00:00
43479,clear,28.45,8.3,2023-03-24 00:00:00
43480,rain,30.5,3.1,2023-04-07 08:20:00
43482,fog,8.1,1.2,2023-11-01 00:00:00
43483,clear,30.75,3.9000000000000004,2023-03-25 21:30:00
43484,clear,3.4,8.3,2023-01-22 07:59:55
43486,clear,19.5,7.4,2023-09-06 04:02:01
43488,clear,30.900000000000002,4.0,2023-03-11 10:13:00
43489,clear,24.366666666666664,5.266666666666667,2023-02-02 02:40:00
43490,clear,4.35,4.55,2023-01-02 00:00:00
43492,fog,22.7,1.1,2023-08-07 00:00:00
43493,clear,22.933333333333334,4.766666666666667,2023-03-09 14:01:00
43494,clear,23.4,8.8,2023-08-10 19:01:00
43495,fog,17.1,1.525,2023-07-29 00:00:00
43496,fog,26.133333333333336,4.166666666666667,2023-03-13 03:29:00
43497,clear,28.2,7.7,2023-04-20 00:00:00
43499,clear,4.7,5.7,2023-01-31 00:00:00
43502,clear,15.266666666666666,5.166666666666667,2023-02-16 00:00:00
43503,clear,19.7,5.6,2023-03-13 00:00:00
43505,clear,24.9,6.4,2023-04-16 15:10:00
43508,clear,30.7,9.0,2023-06-17 08:31:00
43509,clear,27.233333333333334,6.133333333333333,2023-04-17 00:00:00
43511,clear,22.0,8.7,2023-04-02 08:22:30
43512,rain,16.4,4.85,2023-02-08 04:09:00
43514,rain,12.2,2.4,2023-10-23 16:27:00
43516,clear,18.3,9.7,2023-09-26 15:10:00
43517,clear,29.8,7.7,2023-04-01 00:00:00
43518,clear,13.399999999999999,9.05,2023-01-09 00:00:00
43519,clear,30.6,,2023-04-21 00:00:00
43520,clear,17.95,6.3,2023-03-14 23:40:00
43526,clear,20.2,6.6,2023-09-10 12:36:20
43529,clear,15.2,7.3500000000000005,2023-01-31 11:09:31
43530,clear,33.3,8.4,2023-05-27 00:00:00
43532,clear,24.88888888888889,5.033333333333333,2023-02-06 01:32:28
43535,clear,22.100000000000005,5.666666666666667,2023-03-12 00:00:00
43536,clear,18.700000000000003,5.300000000000001,2023-03-25 00:08:00
43537,clear,29.65,7.633333333333333,2023-03-14 00:00:00
43539,clear,11.6,6.3,2023-01-03 19:55:00
43540,clear,34.4,5.5,2023-06-07 23:13:00
43541,rain,18.3,1.7,2023-03-24 00:00:00
43543,clear,5.5,9.233333333333333,2023-01-11 00:00:00
43544,clear,18.3,5.65,2023-03-08 00:00:00
43545,clear,20.1,7.6,2023-08-18 22:29:00
43546,rain,9.3,6.7,2023-10-28 00:00:00
43547,clear,19.5,6.6,2023-02-11 00:00:00
43548,clear,11.3,9.3,2023-03-08 10:13:00
43549,clear,18.37142857142857,7.385714285714286,2023-02-15 06:53:51
43550,clear,21.6,4.275,2023-06-22 04:18:13
43553,clear,22.099999999999998,7.633333333333333,2023-07-11 00:00:00
43554,clear,18.083333333333332,4.5200000000000005,2023-02-06 00:00:00
43558,rain,15.0,4.925,2023-02-05 00:00:00
43560,fog,10.1,0.3,2023-02-24 00:19:00
43563,clear,5.7,7.0,2023-11-23 13:08:53
43564,rain,16.6,3.0,2023-08-14 00:00:00
43565,clear,24.2,9.05,2023-05-08 00:00:00
43568,clear,26.566666666666663,7.75,2023-03-12 00:00:00
43570,rain,23.066666666666666,4.2,2023-02-04 00:00:00
43571,rain,25.86666666666667,5.766666666666667,2023-01-31 15:32:00
43574,clear,28.25,4.65,2023-07-31 23:55:31
43575,clear,11.6,7.3,2023-02-22 18:45:00
43576,clear,30.9,3.0,2023-04-12 16:00:00
43578,clear,15.399999999999999,7.35,2023-09-08 22:29:00
43579,clear,27.9,6.3,2023-06-23 10:23:42
43581,clear,26.55,6.25,2023-04-24 11:07:09
43583,clear,28.46666666666667,6.0,2023-06-29 00:00:00
43584,clear,34.3,5.8,2023-07-10 00:00:00
43585,clear,10.5,6.6,2023-12-01 16:11:00
43587,rain,37.7,4.5,2023-06-28 17:45:00
43588,clear,33.3,5.8,2023-08-30 00:00:00
43589,clear,3.6,5.9,2023-01-26 06:16:00
43590,clear,19.35,6.8,2023-09-27 07:20:00
43591,clear,28.866666666666664,7.65,2023-03-01 15:27:15
43592,clear,6.7,7.05,2023-12-19 00:00:00
43593,clear,28.1,7.8,2023-04-03 00:00:00
43596,clear,9.633333333333333,5.2,2023-02-18 19:39:10
43597,rain,10.4,3.3,2023-02-03 00:00:00
43598,clear,19.8,9.0,2023-04-11 06:52:00
43599,clear,26.325000000000003,5.74,2023-04-25 19:19:51
43601,clear,13.1,6.7,2023-03-30 14:56:00
43603,clear,20.0,8.6,2023-01-03 18:13:03
43604,fog,25.0,3.4,2023-03-03 17:25:38
43606,clear,33.3,6.8,2023-04-23 00:00:00
43609,fog,27.65,3.7,2023-03-25 01:00:00
43611,clear,22.25,5.4,2023-03-31 20:22:44
43613,clear,27.0,7.4,2023-03-05 15:32:13
43614,clear,9.2,7.0,2023-02-18 21:34:00
43615,clear,10.3,5.1,2023-02-07 14:50:00
43616,clear,20.575,6.05,2023-04-02 00:00:00
43620,clear,6.95,7.2,2023-01-22 00:00:00
43621,,15.0,6.5,2023-03-25 16:48:38
43622,rain,4.5,3.2,2023-01-14 00:00:00
43623,clear,23.8,8.4,2023-08-10 00:00:00
43625,clear,17.9,7.8,2023-10-09 00:00:00
43626,fog,20.35,2.5,2023-02-11 00:00:00
43627,clear,24.3,7.540000000000001,2023-04-05 18:58:11
43629,clear,17.866666666666667,4.7,2023-02-18 23:33:00
43630,fog,2.5,2.9,2023-12-15 00:00:00
43633,fog,12.0,2.9,2023-02-09 00:00:00
43634,clear,32.36666666666667,5.5,2023-04-13 00:00:00
43635,fog,22.75,4.0,2023-02-24 07:06:00
43636,clear,23.6,8.8,2023-03-15 00:00:00
43637,fog,24.6,1.9,2023-04-08 20:30:00
43638,fog,9.8,3.6500000000000004,2023-10-02 00:00:00
43639,clear,19.15,6.75,2023-02-11 08:49:32
43640,clear,14.366666666666667,6.966666666666666,2023-02-21 00:00:00
43641,clear,18.433333333333334,6.7,2023-01-20 16:17:00
43643,clear,18.52,6.4,2023-01-17 06:44:09
43644,clear,10.8,9.1,2023-12-08 00:00:00
43645,rain,8.1,5.4,2023-01-31 21:59:00
43646,clear,10.1,8.2,2023-01-28 22:56:00
43648,clear,15.16,5.383333333333333,2023-07-24 15:57:00
43649,clear,18.05,9.15,2023-01-24 20:10:00
43650,clear,37.9,9.4,2023-06-16 00:00:00
43651,rain,15.633333333333335,7.400000000000001,2023-01-14 00:00:00
43652,rain,26.6,3.0,2023-05-15 00:00:00
43653,rain,18.6,6.3,2023-10-11 11:39:00
43654,clear,29.0,,2023-05-01 22:08:59
43655,rain,4.2,4.6,2023-12-28 09:45:00
43656,clear,12.8,,2023-10-19 09:48:00
43657,clear,14.559999999999999,6.3,2023-03-23 20:12:00
43658,clear,11.1,5.4,2023-03-06 10:49:16
43660,clear,18.36,6.15,2023-01-13 02:57:00
43662,fog,19.55,3.6,2023-03-10 20:41:00
43663,rain,,2.9,2023-04-19 23:33:00
43664,clear,22.45,5.9,2023-06-24 02:56:00
43665,clear,11.2,7.3,2023-10-17 15:32:00
43666,clear,7.5,5.7,2023-02-09 00:00:00
43668,clear,10.1,7.4,2023-01-27 10:35:00
43670,clear,9.0,7.7,2023-11-13 00:00:00
43671,clear,4.199999999999999,7.75,2023-01-27 14:59:00
43672,clear,24.5,8.5,2023-03-12 17:12:00
43674,clear,24.8,5.5,2023-02-23 09:01:27
43675,clear,20.2,5.5,2023-08-06 00:00:00
43676,rain,13.35,6.699999999999999,2023-01-14 00:00:00
43677,rain,33.0,5.7,2023-08-13 00:00:00
43682,rain,21.666666666666668,6.266666666666667,2023-04-08 00:00:00
43683,clear,4.7,4.35,2023-10-23 20:41:00
43685,clear,14.6,2.9333333333333336,2023-05-31 06:28:46
43686,clear,15.8,6.1,2023-01-02 00:00:00
43688,clear,21.8,4.6,2023-06-25 00:00:00
43689,clear,17.98,7.12,2023-01-27 00:00:00
43690,rain,20.7,4.9,2023-09-07 00:00:00
43691,rain,16.7,4.2,2023-09-21 04:50:47
43692,clear,10.95,6.699999999999999,2023-09-09 00:00:00
43693,rain,16.95,5.05,2023-02-25 09:10:00
43694,clear,20.333333333333332,5.225,2023-02-13 05:40:00
43697,rain,18.7,3.5,2023-03-21 00:00:00
43700,clear,21.55,5.2,2023-08-26 09:13:00
43701,clear,,,2023-01-14 00:00:00
43702,clear,26.5,8.1,2023-05-30 00:00:00
43704,clear,24.9,6.3,2023-03-24 00:00:00
43705,clear,29.6,10.0,2023-04-16 00:00:00
43708,fog,10.1,2.4,2023-01-06 07:27:04
43710,fog,17.6,0.2,2023-09-12 01:26:00
43711,clear,12.8,9.8,2023-11-12 22:16:02
43713,rain,27.24285714285714,5.257142857142857,2023-03-28 18:13:00
43715,clear,19.725,5.9750000000000005,2023-01-15 00:00:00
43716,clear,16.65,5.55,2023-03-25 01:36:00
43717,clear,23.3,7.550000000000001,2023-03-17 22:24:36
43718,clear,24.166666666666668,7.5,2023-06-09 18:05:00
43720,clear,10.8,7.05,2023-01-24 12:41:00
43723,clear,24.3,7.2,2023-08-03 08:56:00
43726,clear,7.7,5.3,2023-11-13 19:30:00
43727,fog,37.55,3.3499999999999996,2023-06-26 00:00:00
43728,clear,18.759999999999998,6.025,2023-01-18 12:10:42
43730,rain,22.9,5.6,2023-09-21 12:54:00
43731,,10.8,8.8,2023-11-17 03:42:00
43732,clear,31.2,8.4,2023-05-19 00:00:00
43733,clear,31.7,5.2,2023-07-03 11:12:00
43736,,15.9,1.5,2023-03-20 00:00:00
43742,clear,26.4,8.0,2023-03-20 00:00:00
43743,clear,23.55,7.45,2023-02-26 13:35:57
43744,clear,22.799999999999997,4.833333333333333,2023-01-02 00:00:00
43745,clear,26.26,5.96,2023-05-12 05:19:00
43746,rain,21.833333333333332,2.466666666666667,2023-02-06 23:49:29
43747,clear,30.549999999999997,8.5,2023-06-26 00:00:00
43748,clear,32.05,8.45,2023-05-06 00:00:00
43749,clear,9.3,7.95,2023-11-20 23:51:00
43750,clear,17.916666666666668,3.1399999999999997,2023-04-12 05:55:15
43751,clear,9.6,,2023-02-01 21:27:52
43753,fog,11.7,2.1,2023-12-21 02:04:00
43754,clear,20.7,7.8,2023-03-13 14:22:00
43757,clear,1.5,6.4,2023-12-01 17:53:00
43759,clear,23.575,3.35,2023-06-30 00:00:00
43760,clear,41.7,5.6,2023-06-19 00:00:00
43761,fog,17.700000000000003,4.9,2023-08-22 05:07:50
43762,clear,17.566666666666666,7.3999999999999995,2023-05-25 21:18:00
43764,clear,35.4,6.25,2023-04-30 08:12:00
43765,clear,-2.0,8.2,2023-12-29 14:24:00
43768,clear,18.17142857142857,6.0,2023-03-01 08:03:16
43772,clear,30.4,6.0,2023-08-06 21:52:00
43773,fog,20.733333333333334,2.7999999999999994,2023-03-15 00:00:00
43777,clear,14.75,4.6,2023-04-16 16:47:29
43778,clear,12.925,5.55,2023-03-17 00:00:00
43779,fog,,2.7,2023-07-07 04:47:58
43780,clear,35.1,7.6,2023-05-04 14:15:00
43781,clear,26.6,8.6,2023-06-16 10:41:00
43782,fog,15.725000000000001,2.2333333333333334,2023-02-04 00:00:00
43786,,13.2,7.1,2023-02-28 00:00:00
43790,clear,21.875,5.2250000000000005,2023-01-23 00:00:00
43791,clear,,6.5,2023-05-13 16:58:09
43792,clear,28.4,6.5,2023-08-21 00:00:00
43793,clear,15.366666666666667,6.8,2023-06-23 05:50:00
43794,clear,18.7,5.2,2023-05-15 22:17:00
43795,clear,19.349999999999998,7.8,2023-01-22 05:56:32
43796,clear,17.05,5.075,2023-06-16 00:00:00
43797,clear,29.6,10.0,2023-05-17 21:41:00
43798,clear,24.9,7.8,2023-06-03 00:00:00
43799,clear,24.5,7.1,2023-03-18 22:34:00
43800,rain,32.9,3.9,2023-07-19 05:07:00
43802,rain,1.2,6.9,2023-12-27 21:17:00
43803,clear,12.75,6.949999999999999,2023-02-18 14:26:53
43805,fog,3.9,1.0,2023-01-16 00:00:00
43806,rain,35.1,3.1,2023-04-28 00:00:00
43807,clear,7.25,5.1,2023-01-17 01:12:00
43808,clear,6.6,9.7,2023-01-27 23:59:00
43809,clear,12.22,4.56,2023-01-27 18:32:08
43810,clear,,7.9,2023-01-09 00:00:00
43813,clear,25.5,5.7,2023-08-26 00:00:00
43815,clear,31.6,5.9,2023-05-23 21:45:00
43818,clear,38.9,8.3,2023-06-08 00:00:00
43819,clear,0.7,8.7,2023-11-29 00:00:00
43821,clear,14.9,5.6,2023-01-16 09:23:12
43822,clear,21.7,4.3,2023-01-21 18:38:36
43823,clear,15.533333333333333,7.466666666666666,2023-09-11 00:00:00
43828,clear,13.433333333333332,7.566666666666666,2023-05-03 21:58:00
43829,clear,16.3,7.4,2023-09-12 00:00:00
43833,clear,28.0,7.4,2023-08-03 16:50:00
43836,clear,24.3,4.1000000000000005,2023-07-07 00:00:00
43839,fog,4.550000000000001,2.35,2023-01-05 00:00:00
43840,clear,16.033333333333335,6.0,2023-10-01 22:21:00
43842,clear,22.0,6.9,2023-08-13 12:58:00
43843,clear,33.0,5.3,2023-05-08 00:00:00
43844,clear,15.4,6.9,2023-10-21 00:00:00
43845,clear,,5.4,2023-04-15 06:01:00
43848,clear,26.599999999999998,7.3,2023-02-24 16:16:00
43849,clear,13.75,3.7,2023-02-28 00:00:00
43851,clear,24.6,7.7,2023-09-01 00:00:00
43852,fog,0.4,1.0,2023-12-20 03:55:00
43853,clear,9.5,,2023-12-09 19:00:00
43854,clear,15.7,9.6,2023-10-15 00:00:00
43856,clear,37.1,9.1,2023-06-20 00:00:00
43857,clear,25.75,7.35,2023-02-26 00:00:00
43858,clear,28.9,6.6,2023-05-26 00:00:00
43860,rain,30.35,4.8,2023-05-22 16:16:00
43861,rain,1.5,2.3,2023-02-03 19:19:00
43862,clear,19.8,8.8,2023-09-27 00:00:00
43863,fog,-0.1,0.5,2023-12-15 04:06:00
43864,clear,34.7,7.0,2023-06-09 07:27:00
43865,clear,17.9,5.0,2023-03-07 14:05:00
43866,rain,23.7,5.5,2023-03-23 14:34:00
43868,clear,11.8,7.975,2023-01-09 00:00:00
43872,fog,17.566666666666666,4.066666666666666,2023-01-05 00:00:00
43873,clear,33.6,9.7,2023-05-03 11:57:00
43874,clear,40.8,6.3,2023-06-19 01:13:00
43875,rain,20.4,5.7,2023-04-06 00:00:00
43876,clear,35.5,4.65,2023-05-24 10:01:00
43877,clear,31.35,5.8,2023-04-29 07:29:20
43879,rain,22.4,5.766666666666667,2023-03-27 00:00:00
43881,clear,29.1,7.4,2023-04-30 02:38:00
43884,clear,37.6,5.5,2023-07-31 00:00:00
43886,clear,24.625,7.659999999999999,2023-03-01 00:24:00
43888,clear,23.450000000000003,7.275,2023-07-02 14:02:00
43889,fog,33.55,2.85,2023-05-02 07:28:31
43892,clear,5.7,6.1,2023-01-16 00:00:00
43893,clear,27.8,,2023-05-03 00:00:00
43894,clear,15.24,7.366666666666667,2023-01-04 00:00:00
43897,clear,7.5,9.0,2023-01-26 15:32:00
43898,clear,21.25,5.800000000000001,2023-06-14 00:00:00
43899,clear,22.675,7.05,2023-05-18 12:02:00
43900,clear,12.2,3.75,2023-04-30 06:44:25
43905,clear,31.25,5.1,2023-05-24 08:24:17
43906,clear,24.65,7.0,2023-05-18 00:00:00
43907,fog,27.7,3.0,2023-05-06 00:00:00
43909,clear,22.85,6.6,2023-05-13 00:00:00
